Counter,mX[GeV],mA[GeV],Epsilon,Capture[s-1],Annihilation[s-1],GammaAnn[s-1],IceCubeSignal,SommerfeldFile,BranchingRatioFile,Resolution,Kappa0[GeV5]
5513, ,0.025529080682395167,2.5529080682395162e-08,3.1132799401e+16,1.18612673666e-47,1.55663997005e+16,603127753358.0, , , , 
5514, ,0.025529080682395167,2.7364399970746666e-08,3.57700610104e+16,1.18612673666e-47,1.78850305052e+16,758244744712.0, , , , 
5515, ,0.025529080682395167,2.933166278390042e-08,4.10980473746e+16,1.18612673666e-47,2.05490236873e+16,946348958633.0, , , , 
5516, ,0.025529080682395167,3.1440354715915e-08,4.72196426368e+16,1.18612673666e-47,2.36098213184e+16,1.17129043201e+12, , , , 
5517, ,0.025529080682395167,3.370064329271925e-08,5.42530556361e+16,1.18612673666e-47,2.7126527818e+16,1.43584904867e+12, , , , 
5518, ,0.025529080682395167,3.612342699709431e-08,6.23341025363e+16,1.18612673666e-47,3.11670512681e+16,1.74085614405e+12, , , , 
5519, ,0.025529080682395167,3.8720387818125565e-08,7.16188294548e+16,1.18612673666e-47,3.58094147274e+16,2.08407530045e+12, , , , 
5520, ,0.025529080682395167,4.1504047578504727e-08,8.22865257344e+16,1.18612673666e-47,4.11432628672e+16,2.45889841614e+12, , , , 
5521, ,0.025529080682395167,4.448782831127585e-08,9.45431860445e+16,1.18612673666e-47,4.72715930222e+16,2.85300516935e+12, , , , 
5522, ,0.025529080682395167,4.768611697714474e-08,1.08625488167e+17,1.18612673666e-47,5.43127440833e+16,3.24726072908e+12, , , , 
5523, ,0.025529080682395167,5.111433483440165e-08,1.24805363275e+17,1.18612673666e-47,6.24026816375e+16,3.61527255034e+12, , , , 
5524, ,0.025529080682395167,5.478901179593934e-08,1.43395246963e+17,1.18612673666e-47,7.16976234817e+16,3.92415055601e+12, , , , 
5525, ,0.025529080682395167,5.872786613189478e-08,1.64754112421e+17,1.18612673666e-47,8.23770562104e+16,4.13703964568e+12, , , , 
5526, ,0.025529080682395167,6.294988990221888e-08,1.89294402251e+17,1.18612673666e-47,9.46472011254e+16,4.21781279051e+12, , , , 
5527, ,0.025529080682395167,6.747544053110687e-08,2.17489992796e+17,1.18612673666e-47,1.08744996398e+17,4.13782205299e+12, , , , 
5528, ,0.025529080682395167,7.232633896483534e-08,2.49885344754e+17,1.18612673666e-47,1.24942672377e+17,3.88377248133e+12, , , , 
5529, ,0.025529080682395167,7.752597488629465e-08,2.87106016787e+17,1.18612673666e-47,1.43553008393e+17,3.46475853157e+12, , , , 
5530, ,0.025529080682395167,8.309941949353386e-08,3.29870745147e+17,1.18612673666e-47,1.64935372574e+17,2.91570186789e+12, , , , 
5531, ,0.025529080682395167,8.907354638610439e-08,3.79005322569e+17,1.18612673666e-47,1.89502661285e+17,2.29450199963e+12, , , , 
5532, ,0.025529080682395167,9.547716114208066e-08,4.35458544442e+17,1.18612673666e-47,2.17729272221e+17,1.67174787047e+12, , , , 
5533, ,0.025529080682395167,1.0234114021054528e-07,5.00320530177e+17,1.18612673666e-47,2.50160265089e+17,1.11482265101e+12, , , , 
5534, ,0.025529080682395167,1.0969857978923841e-07,5.74843773561e+17,1.18612673666e-47,2.87421886781e+17,671531962641.0, , , , 
5535, ,0.025529080682395167,1.1758495540521555e-07,6.60467328585e+17,1.18612673666e-47,3.30233664292e+17,359893261470.0, , , , 
5536, ,0.025529080682395167,1.2603829296797277e-07,7.58844597768e+17,1.18612673666e-47,3.79422298884e+17,168642496861.0, , , , 
5537, ,0.025529080682395167,1.350993521198025e-07,8.71875259593e+17,1.18612673666e-47,4.35937629796e+17,67726826689.5, , , , 
5538, ,0.025529080682395167,1.4481182276745328e-07,1.00174195155e+18,1.18612673666e-47,5.00870975774e+17,22781125092.8, , , , 
5539, ,0.025529080682395167,1.552225357427048e-07,1.15095241716e+18,1.18612673666e-47,5.7547620858e+17,6250923876.04, , , , 
5540, ,0.025529080682395167,1.6638168860761273e-07,1.32238793086e+18,1.18612673666e-47,6.61193965432e+17,1357356168.85, , , , 
5541, ,0.025529080682395167,1.7834308769319093e-07,1.5193589358e+18,1.18612673666e-47,7.59679467901e+17,225261870.82, , , , 
5542, ,0.025529080682395167,1.9116440753857e-07,1.74566896893e+18,1.18612673666e-47,8.72834484466e+17,27449530.6438, , , , 
5543, ,0.025529080682395167,2.049074689815846e-07,2.00568810785e+18,1.18612673666e-47,1.00284405393e+18,2345601.63959, , , , 
5544, ,0.025529080682395167,2.1963853724165468e-07,2.30443735758e+18,1.18612673666e-47,1.15221867879e+18,133317.814039, , , , 
5545, ,0.025529080682395167,2.3542864143224158e-07,2.64768560686e+18,1.18612673666e-47,1.32384280343e+18,4743.07136932, , , , 
5546, ,0.025529080682395167,2.523539170434766e-07,3.04206102618e+18,1.18612673666e-47,1.52103051309e+18,98.5060150053, , , , 
5547, ,0.025529080682395167,2.7049597304631316e-07,3.49517905866e+18,1.18612673666e-47,1.74758952933e+18,1.10224319383, , , , 
5548, ,0.025529080682395167,2.899422853882875e-07,4.01578947529e+18,1.18612673666e-47,2.00789473764e+18,0.00606034263006, , , , 
5549, ,0.025529080682395167,3.107866187782014e-07,4.61394533417e+18,1.18612673666e-47,2.30697266709e+18,1.47284312745e-05, , , , 
5550, ,0.025529080682395167,3.33129478793467e-07,5.30119710651e+18,1.18612673666e-47,2.65059855325e+18,1.40101648751e-08, , , , 
5551, ,0.025529080682395167,3.5707859649004626e-07,6.09081571771e+18,1.18612673666e-47,3.04540785886e+18,4.53606115713e-12, , , , 
5552, ,0.025529080682395167,3.827494478516307e-07,6.99804881082e+18,1.18612673666e-47,3.49902440541e+18,4.2574229313e-16, , , , 
5553, ,0.025529080682395167,4.1026581058271904e-07,8.04041518055e+18,1.18612673666e-47,4.02020759028e+18,9.63265272191e-21, , , , 
5554, ,0.025529080682395167,4.397603609302722e-07,9.23804306362e+18,1.18612673666e-47,4.61902153181e+18,4.25053974345e-26, , , , 
5555, ,0.025529080682395167,4.7137531341167185e-07,1.06140588177e+19,1.18612673666e-47,5.30702940886e+18,2.86748340548e-32, , , , 
5556, ,0.025529080682395167,5.052631065335679e-07,1.21950334947e+19,1.18612673666e-47,6.09751674733e+18,2.23576346525e-39, , , , 
5557, ,0.025529080682395167,5.415871378079465e-07,1.4011495931e+19,1.18612673666e-47,7.0057479655e+18,1.46093953006e-47, , , , 
5558, ,0.025529080682395167,5.805225516094896e-07,1.60985222641e+19,1.18612673666e-47,8.04926113203e+18,5.53021289564e-57, , , , 
5559, ,0.025529080682395167,6.222570836730232e-07,1.84964132568e+19,1.18612673666e-47,9.24820662841e+18,7.93392332213e-68, , , , 
5560, ,0.025529080682395167,6.669919663030115e-07,2.12514725113e+19,1.18612673666e-47,1.06257362557e+19,2.64945976135e-80, , , , 
5561, ,0.025529080682395167,7.149428986597576e-07,2.44169005973e+19,1.18612673666e-47,1.22084502987e+19,1.17625535386e-94, , , , 
5562, ,0.025529080682395167,7.663410868007445e-07,2.80538223628e+19,1.18612673666e-47,1.40269111814e+19,3.64788070393e-111, , , , 
5563, ,0.025529080682395167,8.214343584919422e-07,3.22324672628e+19,1.18612673666e-47,1.61162336314e+19,3.77281377069e-130, , , , 
5564, ,0.025529080682395167,8.804883581643463e-07,3.70335255001e+19,1.18612673666e-47,1.851676275e+19,5.56464470715e-152, , , , 
5565, ,0.025529080682395167,9.437878277775371e-07,4.25497061638e+19,1.18612673666e-47,2.12748530819e+19,4.41026668023e-177, , , , 
5566, ,0.025529080682395167,1.0116379797662072e-06,4.88875274545e+19,1.18612673666e-47,2.44437637273e+19,6.11951025678e-206, , , , 
5567, ,0.025529080682395167,1.0843659686896086e-06,5.61693735656e+19,1.18612673666e-47,2.80846867828e+19,4.09843892366e-239, , , , 
5568, ,0.025529080682395167,1.162322468679852e-06,6.4535857938e+19,1.18612673666e-47,3.2267928969e+19,3.01472013685e-277, , , , 
5569, ,0.025529080682395167,1.245883364295008e-06,7.41485385259e+19,1.18612673666e-47,3.70742692629e+19,0.0, , , , 
5570, ,0.025529080682395167,1.3354515629298971e-06,8.51930375017e+19,1.18612673666e-47,4.25965187509e+19,0.0, , , , 
5571, ,0.025529080682395167,1.4314589375234786e-06,9.78826256466e+19,1.18612673666e-47,4.89413128233e+19,0.0, , , , 
5572, ,0.025529080682395167,1.53436840893001e-06,1.12462340638e+20,1.18612673666e-47,5.62311703188e+19,0.0, , , , 
5573, ,0.025529080682395167,1.644676177994663e-06,1.29213718759e+20,1.18612673666e-47,6.46068593795e+19,0.0, , , , 
5574, ,0.025529080682395167,1.762914118095948e-06,1.48460231406e+20,1.18612673666e-47,7.4230115703e+19,0.0, , , , 
5575, ,0.025529080682395167,1.8896523396912082e-06,1.70573531362e+20,1.18612673666e-47,8.5286765681e+19,0.0, , , , 
5576, ,0.025529080682395167,2.0255019392306664e-06,1.95980629464e+20,1.18612673666e-47,9.79903147319e+19,0.0, , , , 
5577, ,0.025529080682395167,2.171117945694501e-06,2.2517214024e+20,1.18612673666e-47,1.1258607012e+20,0.0, , , , 
5578, ,0.025529080682395167,2.3272024789604077e-06,2.58711755743e+20,1.18612673666e-47,1.29355877871e+20,0.0, , , , 
5579, ,0.025529080682395167,2.494508135230317e-06,2.97247130521e+20,1.18612673666e-47,1.48623565261e+20,0.0, , , , 
5580, ,0.025529080682395167,2.673841615839944e-06,3.41522387915e+20,1.18612673666e-47,1.70761193957e+20,0.0, , , , 
5581, ,0.025529080682395167,2.8660676169482507e-06,3.92392489181e+20,1.18612673666e-47,1.96196244591e+20,0.0, , , , 
5582, ,0.025529080682395167,3.0721129988617532e-06,4.50839742911e+20,1.18612673666e-47,2.25419871455e+20,0.0, , , , 
5583, ,0.025529080682395167,3.292971255097148e-06,5.17992773542e+20,1.18612673666e-47,2.58996386771e+20,0.0, , , , 
5584, ,0.025529080682395167,3.5297073027306505e-06,5.9514831525e+20,1.18612673666e-47,2.97574157625e+20,0.0, , , , 
5585, ,0.025529080682395167,3.783462617131925e-06,6.83796252067e+20,1.18612673666e-47,3.41898126033e+20,0.0, , , , 
5586, ,0.025529080682395167,4.0554607358408275e-06,7.85648387736e+20,1.18612673666e-47,3.92824193868e+20,0.0, , , , 
5587, ,0.025529080682395167,4.3470131581250175e-06,9.02671500885e+20,1.18612673666e-47,4.51335750443e+20,0.0, , , , 
5588, ,0.025529080682395167,4.6595256686646765e-06,1.03712532378e+21,1.18612673666e-47,5.18562661891e+20,0.0, , , , 
5589, ,0.025529080682395167,4.99450511585514e-06,1.19160617808e+21,1.18612673666e-47,5.9580308904e+20,0.0, , , , 
5590, ,0.025529080682395167,5.353566677410719e-06,1.36909711013e+21,1.18612673666e-47,6.84548555067e+20,0.0, , , , 
5591, ,0.025529080682395167,5.738441648302393e-06,1.57302549404e+21,1.18612673666e-47,7.86512747021e+20,0.0, , , , 
5592, ,0.025529080682395167,6.150985788580505e-06,1.8073292147e+21,1.18612673666e-47,9.0366460735e+20,0.0, , , , 
5593, ,0.025529080682395167,6.593188271333541e-06,2.0765327089e+21,1.18612673666e-47,1.03826635445e+21,0.0, , , , 
5594, ,0.025529080682395167,7.067181273927492e-06,2.38583433281e+21,1.18612673666e-47,1.1929171664e+21,0.0, , , , 
5595, ,0.025529080682395167,7.575250258771904e-06,2.74120674296e+21,1.18612673666e-47,1.37060337148e+21,0.0, , , , 
5596, ,0.025529080682395167,8.119844993184007e-06,3.14951222905e+21,1.18612673666e-47,1.57475611452e+21,0.0, , , , 
5597, ,0.025529080682395167,8.703591361485167e-06,3.61863522567e+21,1.18612673666e-47,1.80931761283e+21,0.0, , , , 
5598, ,0.025529080682395167,9.329304026284676e-06,4.15763456184e+21,1.18612673666e-47,2.07881728092e+21,0.0, , , , 
5599, ,0.025529080682395167,1e-05,4.77691838824e+21,1.18612673666e-47,2.38845919412e+21,0.0, , , , 
5600, ,0.026430814869741057,1.0000000000000001e-11,4157634566.71,6.39013999799e-48,1111875.99524,9.83348559979e-06, , , , 
5601, ,0.026430814869741057,1.0718913192051263e-11,4776918393.84,6.39013999799e-48,1467696.6433,1.49138282942e-05, , , , 
5602, ,0.026430814869741057,1.1489510001873107e-11,5488445166.41,6.39013999799e-48,1937371.08119,2.26187573161e-05, , , , 
5603, ,0.026430814869741057,1.2315506032928262e-11,6305954563.42,6.39013999799e-48,2557321.78552,3.43033698352e-05, , , , 
5604, ,0.026430814869741057,1.3200884008314167e-11,7245232802.78,6.39013999799e-48,3375618.90333,5.20248457221e-05, , , , 
5605, ,0.026430814869741057,1.4149912974345786e-11,8324417475.34,6.39013999799e-48,4455702.99049,7.88998634287e-05, , , , 
5606, ,0.026430814869741057,1.5167168884709242e-11,9564347784.27,6.39013999799e-48,5881296.49336,0.000119655594033, , , , 
5607, ,0.026430814869741057,1.6257556664437934e-11,10988966952.9,6.39013999799e-48,7762883.00023,0.000181461097596, , , , 
5608, ,0.026430814869741057,1.7426333860096473e-11,12625784571.5,6.39013999799e-48,10246253.8504,0.000275186471781, , , , 
5609, ,0.026430814869741057,1.8679135990207848e-11,14506407811.6,6.39013999799e-48,13523780.4479,0.000417311926755, , , , 
5610, ,0.026430814869741057,2.0022003718155844e-11,16667151764.3,6.39013999799e-48,17849279.6107,0.00063282854669, , , , 
5611, ,0.026430814869741057,2.1461411978584013e-11,19149740689.8,6.39013999799e-48,23557614.2648,0.000959616731204, , , , 
5612, ,0.026430814869741057,2.300430119772921e-11,22002113718.9,6.39013999799e-48,31090533.4308,0.00145511101959, , , , 
5613, ,0.026430814869741057,2.465811075822604e-11,25279350563.6,6.39013999799e-48,41030730.7886,0.00220636966338, , , , 
5614, ,0.026430814869741057,2.643081486974103e-11,29044735114.1,6.39013999799e-48,54146725.4901,0.0033453619228, , , , 
5615, ,0.026430814869741057,2.833096101839318e-11,33370977459.5,6.39013999799e-48,71451988.43,0.00507207914361, , , , 
5616, ,0.026430814869741057,3.036771118035461e-11,38341617929.4,6.39013999799e-48,94282811.9656,0.00768964673356, , , , 
5617, ,0.026430814869741057,3.255088599835057e-11,44052640268.7,6.39013999799e-48,124400829.164,0.0116573205606, , , , 
5618, ,0.026430814869741057,3.4891012134067674e-11,50614325097.7,6.39013999799e-48,164127931.31,0.0176709152608, , , , 
5619, ,0.026430814869741057,3.739937302478801e-11,58153379444.8,6.39013999799e-48,216523740.512,0.0267845097534, , , , 
5620, ,0.026430814869741057,4.0088063288984646e-11,66815383477.3,6.39013999799e-48,285618936.517,0.0405944243066, , , , 
5621, ,0.026430814869741057,4.297004704320835e-11,76767601674.2,6.39013999799e-48,376721829.695,0.0615179432979, , , , 
5622, ,0.026430814869741057,4.605922041145113e-11,88202212725.5,6.39013999799e-48,496820892.31,0.0932142475181, , , , 
5623, ,0.026430814869741057,4.937047852839004e-11,101340020530.0,6.39013999799e-48,655112858.793,0.141221206895, , , , 
5624, ,0.026430814869741057,5.2919787359584366e-11,116434717947.0,6.39013999799e-48,863694926.404,0.213917209546, , , , 
5625, ,0.026430814869741057,5.672426068491989e-11,133777785641.0,6.39013999799e-48,1138471085.18,0.323972944531, , , , 
5626, ,0.026430814869741057,6.080224261649427e-11,153704120615.0,6.39013999799e-48,1500337368.56,0.490542987101, , , , 
5627, ,0.026430814869741057,6.517339604882421e-11,176598503114.0,6.39013999799e-48,1976729685.89,0.742568905739, , , , 
5628, ,0.026430814869741057,6.985879746785235e-11,202903026784.0,6.39013999799e-48,2603641890.96,1.12375629575, , , , 
5629, ,0.026430814869741057,7.48810385759003e-11,233125635565.0,6.39013999799e-48,3428252058.02,1.70006281655, , , , 
5630, ,0.026430814869741057,8.026433522257174e-11,267849932152.0,6.39013999799e-48,4512332961.97,2.57095634143, , , , 
5631, ,0.026430814869741057,8.603464416684492e-11,307746447446.0,6.39013999799e-48,5936670029.61,3.88631266574, , , , 
5632, ,0.026430814869741057,9.221978823334341e-11,353585588597.0,6.39013999799e-48,7806768162.07,5.87174793342, , , , 
5633, ,0.026430814869741057,9.884959046625586e-11,406252515670.0,6.39013999799e-48,10260199386.0,8.86651742645, , , , 
5634, ,0.026430814869741057,1.0595601792776149e-10,466764234208.0,6.39013999799e-48,13476027537.9,13.3801288553, , , , 
5635, ,0.026430814869741057,1.1357333583431027e-10,536289233745.0,6.39013999799e-48,17686844710.2,20.1766912257, , , , 
5636, ,0.026430814869741057,1.217382727739662e-10,616170051501.0,6.39013999799e-48,23194066339.7,30.4002752448, , , , 
5637, ,0.026430814869741057,1.3049019780144016e-10,707949196958.0,6.39013999799e-48,30387254880.6,45.7607439457, , , , 
5638, ,0.026430814869741057,1.398713102647236e-10,813398937926.0,6.39013999799e-48,39768370109.4,68.8082178119, , , , 
5639, ,0.026430814869741057,1.4992684327860468e-10,934555523282.0,6.39013999799e-48,51981966817.8,103.337048008, , , , 
5640, ,0.026430814869741057,1.6070528182616384e-10,1.07375850321e+12,6.39013999799e-48,67852461294.5,154.977870141, , , , 
5641, ,0.026430814869741057,1.722585965398784e-10,1.23369590622e+12,6.39013999799e-48,88429641924.1,232.061214915, , , , 
5642, ,0.026430814869741057,1.8464249428955463e-10,1.41745614538e+12,6.39013999799e-48,115043572368.0,346.870621768, , , , 
5643, ,0.026430814869741057,1.979166867853557e-10,1.62858765595e+12,6.39013999799e-48,149369884081.0,517.450151416, , , , 
5644, ,0.026430814869741057,2.121451784910628e-10,1.8711674162e+12,6.39013999799e-48,193506125853.0,770.194365601, , , , 
5645, ,0.026430814869741057,2.273965752357932e-10,2.14987967436e+12,6.39013999799e-48,250059275650.0,1143.53253159, , , , 
5646, ,0.026430814869741057,2.4374441501222216e-10,2.47010640214e+12,6.39013999799e-48,322243674769.0,1693.12749084, , , , 
5647, ,0.026430814869741057,2.6126752255633265e-10,2.8380312213e+12,6.39013999799e-48,413987490634.0,2499.14761409, , , , 
5648, ,0.026430814869741057,2.8005038941836253e-10,3.26075881028e+12,6.39013999799e-48,530044375170.0,3676.34322727, , , , 
5649, ,0.026430814869741057,3.0018358135755917e-10,3.74645209644e+12,6.39013999799e-48,676105363185.0,5387.86832654, , , , 
5650, ,0.026430814869741057,3.2176417502507347e-10,4.30448988336e+12,6.39013999799e-48,858904464486.0,7864.04198169, , , , 
5651, ,0.026430814869741057,3.4489622604057533e-10,4.94564795678e+12,6.39013999799e-48,1.08631019485e+12,11427.5390775, , , , 
5652, ,0.026430814869741057,3.696912707195032e-10,5.68230716652e+12,6.39013999799e-48,1.36739494794e+12,16526.8538976, , , , 
5653, ,0.026430814869741057,3.9626886387014783e-10,6.52869250234e+12,6.39013999799e-48,1.71247520109e+12,23780.29554, , , , 
5654, ,0.026430814869741057,4.2475715525368935e-10,7.50114778048e+12,6.39013999799e-48,2.13311861518e+12,34033.2946626, , , , 
5655, ,0.026430814869741057,4.552935074866938e-10,8.61845124493e+12,6.39013999799e-48,2.64211947498e+12,48432.474535, , , , 
5656, ,0.026430814869741057,4.880251583654433e-10,9.90217817793e+12,6.39013999799e-48,3.25345154799e+12,68520.8637862, , , , 
5657, ,0.026430814869741057,5.231099308056258e-10,1.13771175216e+13,6.39013999799e-48,3.98221664093e+12,96359.9506051, , , , 
5658, ,0.026430814869741057,5.60716993820547e-10,1.30717505557e+13,6.39013999799e-48,4.84461654593e+12,134686.187735, , , , 
5659, ,0.026430814869741057,6.010276782070387e-10,1.50188008751e+13,6.39013999799e-48,5.85798378983e+12,187112.310956, , , , 
5660, ,0.026430814869741057,6.442363508721371e-10,1.72558662871e+13,6.39013999799e-48,7.04091056498e+12,258387.758287, , , , 
5661, ,0.026430814869741057,6.905513520162316e-10,1.98261448296e+13,6.39013999799e-48,8.41351378015e+12,354737.868291, , , , 
5662, ,0.026430814869741057,7.401959996915653e-10,2.27792689319e+13,6.39013999799e-48,9.99786670675e+12,484308.801687, , , , 
5663, ,0.026430814869741057,7.934096665797492e-10,2.61722638228e+13,6.39013999799e-48,1.18186150183e+13,657754.771846, , , , 
5664, ,0.026430814869741057,8.504489341802668e-10,3.00706486964e+13,6.39013999799e-48,1.39037793567e+13,889016.547051, , , , 
5665, ,0.026430814869741057,9.115888299750837e-10,3.4549701896e+13,6.39013999799e-48,1.62857310715e+13,1196356.24824, , , , 
5666, ,0.026430814869741057,9.771241535346502e-10,3.96959145496e+13,6.39013999799e-48,1.90023157589e+13,1603733.95007, , , , 
5667, ,0.026430814869741057,1.0473708979594486e-09,4.56086607251e+13,6.39013999799e-48,2.20980932473e+13,2142638.02063, , , , 
5668, ,0.026430814869741057,1.1226677735108114e-09,5.24021163573e+13,6.39013999799e-48,2.56256640008e+13,2854515.37012, , , , 
5669, ,0.026430814869741057,1.2033778407775904e-09,6.02074640006e+13,6.39013999799e-48,2.9647060384e+13,3793992.35835, , , , 
5670, ,0.026430814869741057,1.289890261253308e-09,6.91754259823e+13,6.39013999799e-48,3.42351954979e+13,5033135.64578, , , , 
5671, ,0.026430814869741057,1.3826221737646535e-09,7.94791748707e+13,6.39013999799e-48,3.94753803423e+13,6667079.48751, , , , 
5672, ,0.026430814869741057,1.4820207057988602e-09,9.13176774618e+13,6.39013999799e-48,4.54669396428e+13,8821447.98507, , , , 
5673, ,0.026430814869741057,1.5885651294280526e-09,1.04919536854e+14,6.39013999799e-48,5.23249756625e+13,11662136.0859, , , , 
5674, ,0.026430814869741057,1.702769172225898e-09,1.20547406808e+14,6.39013999799e-48,6.01823458391e+13,15408192.2564, , , , 
5675, ,0.026430814869741057,1.825183494319039e-09,1.38503063622e+14,6.39013999799e-48,6.91919326701e+13,20348782.8449, , , , 
5676, ,0.026430814869741057,1.956398343517065e-09,1.59133233478e+14,6.39013999799e-48,7.95292920143e+13,26865531.1263, , , , 
5677, ,0.026430814869741057,2.0970464013232305e-09,1.82836287767e+14,6.39013999799e-48,9.13957688248e+13,35461935.9016, , , , 
5678, ,0.026430814869741057,2.2478058335487303e-09,2.10069935701e+14,6.39013999799e-48,1.05022168307e+14,46802115.6193, , , , 
5679, ,0.026430814869741057,2.409403560239527e-09,2.41360062733e+14,6.39013999799e-48,1.20673067727e+14,61761832.125, , , , 
5680, ,0.026430814869741057,2.582618760682675e-09,2.77310885482e+14,6.39013999799e-48,1.38651852448e+14,81495675.0594, , , , 
5681, ,0.026430814869741057,2.768286630392061e-09,3.18616619237e+14,6.39013999799e-48,1.59306562186e+14,107525498.674, , , , 
5682, ,0.026430814869741057,2.9673024081888724e-09,3.66074883349e+14,6.39013999799e-48,1.83036642114e+14,141856783.768, , , , 
5683, ,0.026430814869741057,3.180625692794119e-09,4.20602103367e+14,6.39013999799e-48,2.10300709266e+14,187131660.291, , , , 
5684, ,0.026430814869741057,3.409285069746807e-09,4.83251207345e+14,6.39013999799e-48,2.41625467074e+14,246830015.112, , , , 
5685, ,0.026430814869741057,3.654383070957262e-09,5.55231958021e+14,6.39013999799e-48,2.77615928508e+14,325533604.528, , , , 
5686, ,0.026430814869741057,3.917101490809261e-09,6.37934313504e+14,6.39013999799e-48,3.18967139542e+14,429272630.691, , , , 
5687, ,0.026430814869741057,4.198707084443906e-09,7.32955267554e+14,6.39013999799e-48,3.66477628403e+14,565980108.424, , , , 
5688, ,0.026430814869741057,4.500557675700488e-09,8.42129687749e+14,6.39013999799e-48,4.21064842346e+14,746086918.909, , , , 
5689, ,0.026430814869741057,4.824108704165374e-09,9.67565747026e+14,6.39013999799e-48,4.8378287312e+14,983300160.717, , , , 
5690, ,0.026430814869741057,5.170920242896755e-09,1.11168563279e+15,6.39013999799e-48,5.55842816306e+14,1295619825.49, , , , 
5691, ,0.026430814869741057,5.542664520663096e-09,1.27727231969e+15,6.39013999799e-48,6.38636159827e+14,1706664597.45, , , , 
5692, ,0.026430814869741057,5.941133984965041e-09,1.46752330922e+15,6.39013999799e-48,7.33761654607e+14,2247397479.75, , , , 
5693, ,0.026430814869741057,6.3682499447185856e-09,1.68611237393e+15,6.39013999799e-48,8.43056186963e+14,2958366849.62, , , , 
5694, ,0.026430814869741057,6.826071834272379e-09,1.93726049845e+15,6.39013999799e-48,9.68630249226e+14,3892609378.75, , , , 
5695, ,0.026430814869741057,7.3168071434271765e-09,2.22581738732e+15,6.39013999799e-48,1.11290869366e+15,5119398925.08, , , , 
5696, ,0.026430814869741057,7.842822061337681e-09,2.55735511339e+15,6.39013999799e-48,1.2786775567e+15,6729070766.93, , , , 
5697, ,0.026430814869741057,8.406652885618316e-09,2.93827571537e+15,6.39013999799e-48,1.46913785768e+15,8839203709.85, , , , 
5698, ,0.026430814869741057,9.011018251665036e-09,3.375934822e+15,6.39013999799e-48,1.687967411e+15,11602503148.8, , , , 
5699, ,0.026430814869741057,9.658832241158707e-09,3.8787836903e+15,6.39013999799e-48,1.93939184515e+15,15216794053.1, , , , 
5700, ,0.026430814869741057,1.0353218432956616e-08,4.45653240048e+15,6.39013999799e-48,2.22826620024e+15,19937599552.9, , , , 
5701, ,0.026430814869741057,1.1097524964120722e-08,5.1203373589e+15,6.39013999799e-48,2.56016867945e+15,26093839779.4, , , , 
5702, ,0.026430814869741057,1.1895340673703208e-08,5.88301672981e+15,6.39013999799e-48,2.9415083649e+15,34107222240.0, , , , 
5703, ,0.026430814869741057,1.2750512407130128e-08,6.75929795583e+15,6.39013999799e-48,3.37964897792e+15,44515885578.5, , , , 
5704, ,0.026430814869741057,1.3667163564620044e-08,7.76610214692e+15,6.39013999799e-48,3.88305107346e+15,58002766436.8, , , , 
5705, ,0.026430814869741057,1.4649713983072851e-08,8.92287082926e+15,6.39013999799e-48,4.46143541463e+15,75428929873.5, , , , 
5706, ,0.026430814869741057,1.5702901247293774e-08,1.02519413638e+16,6.39013999799e-48,5.12597068191e+15,97871659325.2, , , , 
5707, ,0.026430814869741057,1.683180353330955e-08,1.17789782838e+16,6.39013999799e-48,5.88948914191e+15,126666335313.0, , , , 
5708, ,0.026430814869741057,1.804186409392072e-08,1.35334688804e+16,6.39013999799e-48,6.76673444019e+15,163449902610.0, , , , 
5709, ,0.026430814869741057,1.933891750455232e-08,1.55492926061e+16,6.39013999799e-48,7.77464630306e+15,210201861116.0, , , , 
5710, ,0.026430814869741057,2.0729217795953697e-08,1.7865375292e+16,6.39013999799e-48,8.932687646e+15,269276024188.0, , , , 
5711, ,0.026430814869741057,2.221946860939524e-08,2.05264408105e+16,6.39013999799e-48,1.02632204052e+16,343412590780.0, , , , 
5712, ,0.026430814869741057,2.3816855519761606e-08,2.35838746995e+16,6.39013999799e-48,1.17919373497e+16,435715276740.0, , , , 
5713, ,0.026430814869741057,2.5529080682395162e-08,2.70967164243e+16,6.39013999799e-48,1.35483582121e+16,549572450738.0, , , , 
5714, ,0.026430814869741057,2.7364399970746666e-08,3.11327994374e+16,6.39013999799e-48,1.55663997187e+16,688494925799.0, , , , 
5715, ,0.026430814869741057,2.933166278390042e-08,3.57700610523e+16,6.39013999799e-48,1.78850305261e+16,855837458233.0, , , , 
5716, ,0.026430814869741057,3.1440354715915e-08,4.10980474228e+16,6.39013999799e-48,2.05490237114e+16,1.05436834648e+12, , , , 
5717, ,0.026430814869741057,3.370064329271925e-08,4.72196426921e+16,6.39013999799e-48,2.36098213461e+16,1.28565548813e+12, , , , 
5718, ,0.026430814869741057,3.612342699709431e-08,5.42530556996e+16,6.39013999799e-48,2.71265278498e+16,1.54925319916e+12, , , , 
5719, ,0.026430814869741057,3.8720387818125565e-08,6.23341026093e+16,6.39013999799e-48,3.11670513046e+16,1.84170877717e+12, , , , 
5720, ,0.026430814869741057,4.1504047578504727e-08,7.16188295387e+16,6.39013999799e-48,3.58094147694e+16,2.15546799859e+12, , , , 
5721, ,0.026430814869741057,4.448782831127585e-08,8.22865258308e+16,6.39013999799e-48,4.11432629154e+16,2.47784813996e+12, , , , 
