Counter,mX[GeV],mA[GeV],Epsilon,Capture[s-1],Annihilation[s-1],GammaAnn[s-1],IceCubeSignal,SommerfeldFile,BranchingRatioFile,Resolution,Kappa0[GeV5]
47, ,0.01,2.6126752255633265e-10,741440267686.0,6.19540694528e-41,370720133843.0,3.20363578634, , , , 
48, ,0.01,2.8005038941836253e-10,851878537137.0,6.19540694528e-41,425939268568.0,4.2290645617, , , , 
49, ,0.01,3.0018358135755917e-10,978766697282.0,6.19540694528e-41,489383348641.0,5.58277564445, , , , 
50, ,0.01,3.2176417502507347e-10,1.12455497579e+12,6.19540694528e-41,562277487896.0,7.36974007048, , , , 
51, ,0.01,3.4489622604057533e-10,1.2920585642e+12,6.19540694528e-41,646029282101.0,9.72884093127, , , , 
52, ,0.01,3.696912707195032e-10,1.48451197964e+12,6.19540694528e-41,742255989820.0,12.8428534618, , , , 
53, ,0.01,3.9626886387014783e-10,1.7056315238e+12,6.19540694528e-41,852815761899.0,16.9537102206, , , , 
54, ,0.01,4.2475715525368935e-10,1.95968704522e+12,6.19540694528e-41,979843522609.0,22.3804451001, , , , 
55, ,0.01,4.552935074866938e-10,2.25158439066e+12,6.19540694528e-41,1.12579219533e+12,29.5441403738, , , , 
56, ,0.01,4.880251583654433e-10,2.58696013765e+12,6.19540694528e-41,1.29348006883e+12,39.0007249134, , , , 
57, ,0.01,5.231099308056258e-10,2.9722904376e+12,6.19540694528e-41,1.4861452188e+12,51.4844774332, , , , 
58, ,0.01,5.60716993820547e-10,3.41501607113e+12,6.19540694528e-41,1.70750803556e+12,67.9640582117, , , , 
59, ,0.01,6.010276782070387e-10,3.92368613058e+12,6.19540694528e-41,1.96184306529e+12,89.7182727058, , , , 
60, ,0.01,6.442363508721371e-10,4.50812310415e+12,6.19540694528e-41,2.25406155207e+12,118.436329536, , , , 
61, ,0.01,6.905513520162316e-10,5.17961254948e+12,6.19540694528e-41,2.58980627474e+12,156.346496622, , , , 
62, ,0.01,7.401959996915653e-10,5.95112101931e+12,6.19540694528e-41,2.97556050965e+12,206.390910483, , , , 
63, ,0.01,7.934096665797492e-10,6.83754644737e+12,6.19540694528e-41,3.41877322368e+12,272.454087164, , , , 
64, ,0.01,8.504489341802668e-10,7.85600582953e+12,6.19540694528e-41,3.92800291476e+12,359.663730813, , , , 
65, ,0.01,9.115888299750837e-10,9.02616575532e+12,6.19540694528e-41,4.51308287766e+12,474.788320169, , , , 
66, ,0.01,9.771241535346502e-10,1.03706221724e+13,6.19540694528e-41,5.18531108621e+12,626.762006785, , , , 
67, ,0.01,1.0473708979594486e-09,1.19153367176e+13,6.19540694528e-41,5.95766835879e+12,827.380828609, , , , 
68, ,0.01,1.1226677735108114e-09,1.36901380392e+13,6.19540694528e-41,6.84506901961e+12,1092.21591241, , , , 
69, ,0.01,1.2033778407775904e-09,1.57292977929e+13,6.19540694528e-41,7.86464889643e+12,1441.8217392, , , , 
70, ,0.01,1.289890261253308e-09,1.80721924314e+13,6.19540694528e-41,9.03609621568e+12,1903.33217505, , , , 
71, ,0.01,1.3826221737646535e-09,2.07640635696e+13,6.19540694528e-41,1.03820317848e+13,2512.5662885, , , , 
72, ,0.01,1.4820207057988602e-09,2.38568916062e+13,6.19540694528e-41,1.19284458031e+13,3316.8084502, , , , 
