Counter,mX[GeV],mA[GeV],Epsilon,Capture[s-1],Annihilation[s-1],GammaAnn[s-1],IceCubeSignal,SommerfeldFile,BranchingRatioFile,Resolution,Kappa0[GeV5]
1524, ,0.02848035868435802,2.8480358684358053e-10,None,None,None,None, , , , 
1525, ,0.02848035868435802,3.274549162877732e-10,None,None,None,None, , , , 
1526, ,0.02848035868435802,3.764935806792472e-10,None,None,None,None, , , , 
1527, ,0.02848035868435802,4.328761281083062e-10,None,None,None,None, , , , 
1528, ,0.02848035868435802,4.977023564332114e-10,None,None,None,None, , , , 
1529, ,0.02848035868435802,5.722367659350221e-10,None,None,None,None, , , , 
1530, ,0.02848035868435802,6.579332246575682e-10,None,None,None,None, , , , 
1531, ,0.02848035868435802,7.564633275546291e-10,None,None,None,None, , , , 
1532, ,0.02848035868435802,8.697490026177835e-10,None,None,None,None, , , , 
1533, ,0.02848035868435802,1e-09,None,None,None,None, , , , 
1534, ,0.02848035868435802,1.1497569953977357e-09,None,None,None,None, , , , 
1535, ,0.02848035868435802,1.3219411484660288e-09,None,None,None,None, , , , 
1536, ,0.02848035868435802,1.519911082952933e-09,None,None,None,None, , , , 
1537, ,0.02848035868435802,1.747528400007683e-09,None,None,None,None, , , , 
1538, ,0.02848035868435802,2.009233002565046e-09,None,None,None,None, , , , 
1539, ,0.02848035868435802,2.310129700083158e-09,None,None,None,None, , , , 
1540, ,0.02848035868435802,2.656087782946684e-09,None,None,None,None, , , , 
1541, ,0.02848035868435802,3.0538555088334124e-09,None,None,None,None, , , , 
1542, ,0.02848035868435802,3.5111917342151277e-09,None,None,None,None, , , , 
1543, ,0.02848035868435802,4.0370172585965495e-09,None,None,None,None, , , , 
1544, ,0.02848035868435802,4.641588833612792e-09,None,None,None,None, , , , 
1545, ,0.02848035868435802,5.336699231206302e-09,None,None,None,None, , , , 
1546, ,0.02848035868435802,6.135907273413188e-09,None,None,None,None, , , , 
1547, ,0.02848035868435802,7.054802310718632e-09,None,None,None,None, , , , 
1548, ,0.02848035868435802,8.111308307896891e-09,None,None,None,None, , , , 
1549, ,0.02848035868435802,9.32603346883218e-09,None,None,None,None, , , , 
1550, ,0.02848035868435802,1.0722672220103233e-08,None,None,None,None, , , , 
1551, ,0.02848035868435802,1.232846739442066e-08,None,None,None,None, , , , 
1552, ,0.02848035868435802,1.4174741629268047e-08,None,None,None,None, , , , 
1553, ,0.02848035868435802,1.6297508346206466e-08,None,None,None,None, , , , 
1554, ,0.02848035868435802,1.8738174228603867e-08,None,None,None,None, , , , 
1555, ,0.02848035868435802,2.1544346900318866e-08,None,None,None,None, , , , 
1556, ,0.02848035868435802,2.4770763559917138e-08,None,None,None,None, , , , 
1557, ,0.02848035868435802,2.8480358684358055e-08,None,None,None,None, , , , 
1558, ,0.02848035868435802,3.274549162877732e-08,None,None,None,None, , , , 
1559, ,0.02848035868435802,3.764935806792472e-08,None,None,None,None, , , , 
1560, ,0.02848035868435802,4.328761281083061e-08,None,None,None,None, , , , 
1561, ,0.02848035868435802,4.9770235643321133e-08,None,None,None,None, , , , 
1562, ,0.02848035868435802,5.72236765935022e-08,None,None,None,None, , , , 
1563, ,0.02848035868435802,6.579332246575682e-08,None,None,None,None, , , , 
1564, ,0.02848035868435802,7.56463327554629e-08,None,None,None,None, , , , 
1565, ,0.02848035868435802,8.697490026177834e-08,None,None,None,None, , , , 
1566, ,0.02848035868435802,1e-07,None,None,None,None, , , , 
1567, ,0.02848035868435802,1.1497569953977356e-07,None,None,None,None, , , , 
1568, ,0.02848035868435802,1.3219411484660288e-07,None,None,None,None, , , , 
1569, ,0.02848035868435802,1.519911082952933e-07,None,None,None,None, , , , 
1570, ,0.02848035868435802,1.7475284000076832e-07,None,None,None,None, , , , 
1571, ,0.02848035868435802,2.0092330025650461e-07,None,None,None,None, , , , 
1572, ,0.02848035868435802,2.310129700083158e-07,None,None,None,None, , , , 
1573, ,0.02848035868435802,2.6560877829466897e-07,None,None,None,None, , , , 
1574, ,0.02848035868435802,3.0538555088334193e-07,None,None,None,None, , , , 
1575, ,0.02848035868435802,3.511191734215134e-07,None,None,None,None, , , , 
1576, ,0.02848035868435802,4.0370172585965576e-07,None,None,None,None, , , , 
1577, ,0.02848035868435802,4.6415888336127826e-07,None,None,None,None, , , , 
1578, ,0.02848035868435802,5.336699231206313e-07,None,None,None,None, , , , 
1579, ,0.02848035868435802,6.135907273413176e-07,None,None,None,None, , , , 
1580, ,0.02848035868435802,7.054802310718645e-07,None,None,None,None, , , , 
1581, ,0.02848035868435802,8.111308307896872e-07,None,None,None,None, , , , 
1582, ,0.02848035868435802,9.326033468832199e-07,None,None,None,None, , , , 
1583, ,0.02848035868435802,1.0722672220103232e-06,None,None,None,None, , , , 
1584, ,0.02848035868435802,1.232846739442066e-06,None,None,None,None, , , , 
1585, ,0.02848035868435802,1.4174741629268047e-06,None,None,None,None, , , , 
1586, ,0.02848035868435802,1.629750834620644e-06,None,None,None,None, , , , 
1587, ,0.02848035868435802,1.8738174228603833e-06,None,None,None,None, , , , 
1588, ,0.02848035868435802,2.1544346900318865e-06,None,None,None,None, , , , 
1589, ,0.02848035868435802,2.477076355991714e-06,None,None,None,None, , , , 
1590, ,0.02848035868435802,2.848035868435805e-06,None,None,None,None, , , , 
1591, ,0.02848035868435802,3.2745491628777315e-06,None,None,None,None, , , , 
1592, ,0.02848035868435802,3.764935806792471e-06,None,None,None,None, , , , 
1593, ,0.02848035868435802,4.328761281083061e-06,None,None,None,None, , , , 
1594, ,0.02848035868435802,4.9770235643321135e-06,None,None,None,None, , , , 
1595, ,0.02848035868435802,5.7223676593502195e-06,None,None,None,None, , , , 
1596, ,0.02848035868435802,6.579332246575683e-06,None,None,None,None, , , , 
1597, ,0.02848035868435802,7.564633275546291e-06,None,None,None,None, , , , 
1598, ,0.02848035868435802,8.697490026177835e-06,None,None,None,None, , , , 
1599, ,0.02848035868435802,1e-05,None,None,None,None, , , , 
1600, ,0.030538555088334158,1.0000000000000001e-11,None,None,None,None, , , , 
1601, ,0.030538555088334158,1.1497569953977356e-11,None,None,None,None, , , , 
1602, ,0.030538555088334158,1.3219411484660286e-11,None,None,None,None, , , , 
1603, ,0.030538555088334158,1.519911082952933e-11,None,None,None,None, , , , 
1604, ,0.030538555088334158,1.747528400007683e-11,None,None,None,None, , , , 
1605, ,0.030538555088334158,2.0092330025650463e-11,None,None,None,None, , , , 
1606, ,0.030538555088334158,2.3101297000831577e-11,None,None,None,None, , , , 
1607, ,0.030538555088334158,2.6560877829466842e-11,None,None,None,None, , , , 
1608, ,0.030538555088334158,3.0538555088334125e-11,None,None,None,None, , , , 
1609, ,0.030538555088334158,3.511191734215128e-11,None,None,None,None, , , , 
1610, ,0.030538555088334158,4.03701725859655e-11,None,None,None,None, , , , 
1611, ,0.030538555088334158,4.641588833612773e-11,None,None,None,None, , , , 
1612, ,0.030538555088334158,5.336699231206302e-11,None,None,None,None, , , , 
1613, ,0.030538555088334158,6.135907273413164e-11,None,None,None,None, , , , 
1614, ,0.030538555088334158,7.05480231071863e-11,None,None,None,None, , , , 
1615, ,0.030538555088334158,8.111308307896889e-11,None,None,None,None, , , , 
1616, ,0.030538555088334158,9.32603346883218e-11,None,None,None,None, , , , 
1617, ,0.030538555088334158,1.0722672220103252e-10,None,None,None,None, , , , 
1618, ,0.030538555088334158,1.2328467394420634e-10,None,None,None,None, , , , 
1619, ,0.030538555088334158,1.4174741629268076e-10,None,None,None,None, , , , 
1620, ,0.030538555088334158,1.629750834620647e-10,None,None,None,None, , , , 
1621, ,0.030538555088334158,1.8738174228603868e-10,None,None,None,None, , , , 
1622, ,0.030538555088334158,2.154434690031887e-10,None,None,None,None, , , , 
1623, ,0.030538555088334158,2.477076355991714e-10,None,None,None,None, , , , 
1624, ,0.030538555088334158,2.8480358684358053e-10,None,None,None,None, , , , 
1625, ,0.030538555088334158,3.274549162877732e-10,None,None,None,None, , , , 
1626, ,0.030538555088334158,3.764935806792472e-10,None,None,None,None, , , , 
1627, ,0.030538555088334158,4.328761281083062e-10,None,None,None,None, , , , 
1628, ,0.030538555088334158,4.977023564332114e-10,None,None,None,None, , , , 
1629, ,0.030538555088334158,5.722367659350221e-10,None,None,None,None, , , , 
1630, ,0.030538555088334158,6.579332246575682e-10,None,None,None,None, , , , 
1631, ,0.030538555088334158,7.564633275546291e-10,None,None,None,None, , , , 
1632, ,0.030538555088334158,8.697490026177835e-10,None,None,None,None, , , , 
1633, ,0.030538555088334158,1e-09,None,None,None,None, , , , 
1634, ,0.030538555088334158,1.1497569953977357e-09,None,None,None,None, , , , 
1635, ,0.030538555088334158,1.3219411484660288e-09,None,None,None,None, , , , 
1636, ,0.030538555088334158,1.519911082952933e-09,None,None,None,None, , , , 
1637, ,0.030538555088334158,1.747528400007683e-09,None,None,None,None, , , , 
1638, ,0.030538555088334158,2.009233002565046e-09,None,None,None,None, , , , 
1639, ,0.030538555088334158,2.310129700083158e-09,None,None,None,None, , , , 
1640, ,0.030538555088334158,2.656087782946684e-09,None,None,None,None, , , , 
1641, ,0.030538555088334158,3.0538555088334124e-09,None,None,None,None, , , , 
1642, ,0.030538555088334158,3.5111917342151277e-09,None,None,None,None, , , , 
1643, ,0.030538555088334158,4.0370172585965495e-09,None,None,None,None, , , , 
1644, ,0.030538555088334158,4.641588833612792e-09,None,None,None,None, , , , 
1645, ,0.030538555088334158,5.336699231206302e-09,None,None,None,None, , , , 
1646, ,0.030538555088334158,6.135907273413188e-09,None,None,None,None, , , , 
1647, ,0.030538555088334158,7.054802310718632e-09,None,None,None,None, , , , 
1648, ,0.030538555088334158,8.111308307896891e-09,None,None,None,None, , , , 
1649, ,0.030538555088334158,9.32603346883218e-09,None,None,None,None, , , , 
1650, ,0.030538555088334158,1.0722672220103233e-08,None,None,None,None, , , , 
1651, ,0.030538555088334158,1.232846739442066e-08,None,None,None,None, , , , 
1652, ,0.030538555088334158,1.4174741629268047e-08,None,None,None,None, , , , 
1653, ,0.030538555088334158,1.6297508346206466e-08,None,None,None,None, , , , 
1654, ,0.030538555088334158,1.8738174228603867e-08,None,None,None,None, , , , 
1655, ,0.030538555088334158,2.1544346900318866e-08,None,None,None,None, , , , 
1656, ,0.030538555088334158,2.4770763559917138e-08,None,None,None,None, , , , 
1657, ,0.030538555088334158,2.8480358684358055e-08,None,None,None,None, , , , 
1658, ,0.030538555088334158,3.274549162877732e-08,None,None,None,None, , , , 
1659, ,0.030538555088334158,3.764935806792472e-08,None,None,None,None, , , , 
1660, ,0.030538555088334158,4.328761281083061e-08,None,None,None,None, , , , 
1661, ,0.030538555088334158,4.9770235643321133e-08,None,None,None,None, , , , 
1662, ,0.030538555088334158,5.72236765935022e-08,None,None,None,None, , , , 
1663, ,0.030538555088334158,6.579332246575682e-08,None,None,None,None, , , , 
1664, ,0.030538555088334158,7.56463327554629e-08,None,None,None,None, , , , 
1665, ,0.030538555088334158,8.697490026177834e-08,None,None,None,None, , , , 
1666, ,0.030538555088334158,1e-07,None,None,None,None, , , , 
1667, ,0.030538555088334158,1.1497569953977356e-07,None,None,None,None, , , , 
1668, ,0.030538555088334158,1.3219411484660288e-07,None,None,None,None, , , , 
1669, ,0.030538555088334158,1.519911082952933e-07,None,None,None,None, , , , 
1670, ,0.030538555088334158,1.7475284000076832e-07,None,None,None,None, , , , 
1671, ,0.030538555088334158,2.0092330025650461e-07,None,None,None,None, , , , 
1672, ,0.030538555088334158,2.310129700083158e-07,None,None,None,None, , , , 
1673, ,0.030538555088334158,2.6560877829466897e-07,None,None,None,None, , , , 
1674, ,0.030538555088334158,3.0538555088334193e-07,None,None,None,None, , , , 
1675, ,0.030538555088334158,3.511191734215134e-07,None,None,None,None, , , , 
1676, ,0.030538555088334158,4.0370172585965576e-07,None,None,None,None, , , , 
1677, ,0.030538555088334158,4.6415888336127826e-07,None,None,None,None, , , , 
1678, ,0.030538555088334158,5.336699231206313e-07,None,None,None,None, , , , 
1679, ,0.030538555088334158,6.135907273413176e-07,None,None,None,None, , , , 
1680, ,0.030538555088334158,7.054802310718645e-07,None,None,None,None, , , , 
1681, ,0.030538555088334158,8.111308307896872e-07,None,None,None,None, , , , 
1682, ,0.030538555088334158,9.326033468832199e-07,None,None,None,None, , , , 
1683, ,0.030538555088334158,1.0722672220103232e-06,None,None,None,None, , , , 
1684, ,0.030538555088334158,1.232846739442066e-06,None,None,None,None, , , , 
1685, ,0.030538555088334158,1.4174741629268047e-06,None,None,None,None, , , , 
1686, ,0.030538555088334158,1.629750834620644e-06,None,None,None,None, , , , 
1687, ,0.030538555088334158,1.8738174228603833e-06,None,None,None,None, , , , 
1688, ,0.030538555088334158,2.1544346900318865e-06,None,None,None,None, , , , 
1689, ,0.030538555088334158,2.477076355991714e-06,None,None,None,None, , , , 
1690, ,0.030538555088334158,2.848035868435805e-06,None,None,None,None, , , , 
1691, ,0.030538555088334158,3.2745491628777315e-06,None,None,None,None, , , , 
1692, ,0.030538555088334158,3.764935806792471e-06,None,None,None,None, , , , 
1693, ,0.030538555088334158,4.328761281083061e-06,None,None,None,None, , , , 
1694, ,0.030538555088334158,4.9770235643321135e-06,None,None,None,None, , , , 
1695, ,0.030538555088334158,5.7223676593502195e-06,None,None,None,None, , , , 
1696, ,0.030538555088334158,6.579332246575683e-06,None,None,None,None, , , , 
1697, ,0.030538555088334158,7.564633275546291e-06,None,None,None,None, , , , 
1698, ,0.030538555088334158,8.697490026177835e-06,None,None,None,None, , , , 
1699, ,0.030538555088334158,1e-05,None,None,None,None, , , , 
1700, ,0.03274549162877728,1.0000000000000001e-11,None,None,None,None, , , , 
1701, ,0.03274549162877728,1.1497569953977356e-11,None,None,None,None, , , , 
1702, ,0.03274549162877728,1.3219411484660286e-11,None,None,None,None, , , , 
1703, ,0.03274549162877728,1.519911082952933e-11,None,None,None,None, , , , 
1704, ,0.03274549162877728,1.747528400007683e-11,None,None,None,None, , , , 
1705, ,0.03274549162877728,2.0092330025650463e-11,None,None,None,None, , , , 
1706, ,0.03274549162877728,2.3101297000831577e-11,None,None,None,None, , , , 
1707, ,0.03274549162877728,2.6560877829466842e-11,None,None,None,None, , , , 
1708, ,0.03274549162877728,3.0538555088334125e-11,None,None,None,None, , , , 
1709, ,0.03274549162877728,3.511191734215128e-11,None,None,None,None, , , , 
1710, ,0.03274549162877728,4.03701725859655e-11,None,None,None,None, , , , 
1711, ,0.03274549162877728,4.641588833612773e-11,None,None,None,None, , , , 
1712, ,0.03274549162877728,5.336699231206302e-11,None,None,None,None, , , , 
1713, ,0.03274549162877728,6.135907273413164e-11,None,None,None,None, , , , 
1714, ,0.03274549162877728,7.05480231071863e-11,None,None,None,None, , , , 
1715, ,0.03274549162877728,8.111308307896889e-11,None,None,None,None, , , , 
1716, ,0.03274549162877728,9.32603346883218e-11,None,None,None,None, , , , 
1717, ,0.03274549162877728,1.0722672220103252e-10,None,None,None,None, , , , 
1718, ,0.03274549162877728,1.2328467394420634e-10,None,None,None,None, , , , 
1719, ,0.03274549162877728,1.4174741629268076e-10,None,None,None,None, , , , 
1720, ,0.03274549162877728,1.629750834620647e-10,None,None,None,None, , , , 
1721, ,0.03274549162877728,1.8738174228603868e-10,None,None,None,None, , , , 
1722, ,0.03274549162877728,2.154434690031887e-10,None,None,None,None, , , , 
1723, ,0.03274549162877728,2.477076355991714e-10,None,None,None,None, , , , 
1724, ,0.03274549162877728,2.8480358684358053e-10,None,None,None,None, , , , 
1725, ,0.03274549162877728,3.274549162877732e-10,None,None,None,None, , , , 
1726, ,0.03274549162877728,3.764935806792472e-10,None,None,None,None, , , , 
1727, ,0.03274549162877728,4.328761281083062e-10,None,None,None,None, , , , 
1728, ,0.03274549162877728,4.977023564332114e-10,None,None,None,None, , , , 
1729, ,0.03274549162877728,5.722367659350221e-10,None,None,None,None, , , , 
1730, ,0.03274549162877728,6.579332246575682e-10,None,None,None,None, , , , 
1731, ,0.03274549162877728,7.564633275546291e-10,None,None,None,None, , , , 
1732, ,0.03274549162877728,8.697490026177835e-10,None,None,None,None, , , , 
1733, ,0.03274549162877728,1e-09,None,None,None,None, , , , 
1734, ,0.03274549162877728,1.1497569953977357e-09,None,None,None,None, , , , 
1735, ,0.03274549162877728,1.3219411484660288e-09,None,None,None,None, , , , 
1736, ,0.03274549162877728,1.519911082952933e-09,None,None,None,None, , , , 
1737, ,0.03274549162877728,1.747528400007683e-09,None,None,None,None, , , , 
1738, ,0.03274549162877728,2.009233002565046e-09,None,None,None,None, , , , 
1739, ,0.03274549162877728,2.310129700083158e-09,None,None,None,None, , , , 
1740, ,0.03274549162877728,2.656087782946684e-09,None,None,None,None, , , , 
1741, ,0.03274549162877728,3.0538555088334124e-09,None,None,None,None, , , , 
1742, ,0.03274549162877728,3.5111917342151277e-09,None,None,None,None, , , , 
1743, ,0.03274549162877728,4.0370172585965495e-09,None,None,None,None, , , , 
1744, ,0.03274549162877728,4.641588833612792e-09,None,None,None,None, , , , 
1745, ,0.03274549162877728,5.336699231206302e-09,None,None,None,None, , , , 
1746, ,0.03274549162877728,6.135907273413188e-09,None,None,None,None, , , , 
1747, ,0.03274549162877728,7.054802310718632e-09,None,None,None,None, , , , 
1748, ,0.03274549162877728,8.111308307896891e-09,None,None,None,None, , , , 
1749, ,0.03274549162877728,9.32603346883218e-09,None,None,None,None, , , , 
1750, ,0.03274549162877728,1.0722672220103233e-08,None,None,None,None, , , , 
1751, ,0.03274549162877728,1.232846739442066e-08,None,None,None,None, , , , 
1752, ,0.03274549162877728,1.4174741629268047e-08,None,None,None,None, , , , 
1753, ,0.03274549162877728,1.6297508346206466e-08,None,None,None,None, , , , 
1754, ,0.03274549162877728,1.8738174228603867e-08,None,None,None,None, , , , 
1755, ,0.03274549162877728,2.1544346900318866e-08,None,None,None,None, , , , 
1756, ,0.03274549162877728,2.4770763559917138e-08,None,None,None,None, , , , 
1757, ,0.03274549162877728,2.8480358684358055e-08,None,None,None,None, , , , 
1758, ,0.03274549162877728,3.274549162877732e-08,None,None,None,None, , , , 
1759, ,0.03274549162877728,3.764935806792472e-08,None,None,None,None, , , , 
1760, ,0.03274549162877728,4.328761281083061e-08,None,None,None,None, , , , 
1761, ,0.03274549162877728,4.9770235643321133e-08,None,None,None,None, , , , 
1762, ,0.03274549162877728,5.72236765935022e-08,None,None,None,None, , , , 
1763, ,0.03274549162877728,6.579332246575682e-08,None,None,None,None, , , , 
1764, ,0.03274549162877728,7.56463327554629e-08,None,None,None,None, , , , 
1765, ,0.03274549162877728,8.697490026177834e-08,None,None,None,None, , , , 
1766, ,0.03274549162877728,1e-07,None,None,None,None, , , , 
1767, ,0.03274549162877728,1.1497569953977356e-07,None,None,None,None, , , , 
1768, ,0.03274549162877728,1.3219411484660288e-07,None,None,None,None, , , , 
1769, ,0.03274549162877728,1.519911082952933e-07,None,None,None,None, , , , 
1770, ,0.03274549162877728,1.7475284000076832e-07,None,None,None,None, , , , 
1771, ,0.03274549162877728,2.0092330025650461e-07,None,None,None,None, , , , 
1772, ,0.03274549162877728,2.310129700083158e-07,None,None,None,None, , , , 
1773, ,0.03274549162877728,2.6560877829466897e-07,None,None,None,None, , , , 
1774, ,0.03274549162877728,3.0538555088334193e-07,None,None,None,None, , , , 
1775, ,0.03274549162877728,3.511191734215134e-07,None,None,None,None, , , , 
1776, ,0.03274549162877728,4.0370172585965576e-07,None,None,None,None, , , , 
1777, ,0.03274549162877728,4.6415888336127826e-07,None,None,None,None, , , , 
1778, ,0.03274549162877728,5.336699231206313e-07,None,None,None,None, , , , 
1779, ,0.03274549162877728,6.135907273413176e-07,None,None,None,None, , , , 
1780, ,0.03274549162877728,7.054802310718645e-07,None,None,None,None, , , , 
1781, ,0.03274549162877728,8.111308307896872e-07,None,None,None,None, , , , 
1782, ,0.03274549162877728,9.326033468832199e-07,None,None,None,None, , , , 
1783, ,0.03274549162877728,1.0722672220103232e-06,None,None,None,None, , , , 
1784, ,0.03274549162877728,1.232846739442066e-06,None,None,None,None, , , , 
1785, ,0.03274549162877728,1.4174741629268047e-06,None,None,None,None, , , , 
1786, ,0.03274549162877728,1.629750834620644e-06,None,None,None,None, , , , 
1787, ,0.03274549162877728,1.8738174228603833e-06,None,None,None,None, , , , 
1788, ,0.03274549162877728,2.1544346900318865e-06,None,None,None,None, , , , 
1789, ,0.03274549162877728,2.477076355991714e-06,None,None,None,None, , , , 
1790, ,0.03274549162877728,2.848035868435805e-06,None,None,None,None, , , , 
1791, ,0.03274549162877728,3.2745491628777315e-06,None,None,None,None, , , , 
1792, ,0.03274549162877728,3.764935806792471e-06,None,None,None,None, , , , 
1793, ,0.03274549162877728,4.328761281083061e-06,None,None,None,None, , , , 
1794, ,0.03274549162877728,4.9770235643321135e-06,None,None,None,None, , , , 
1795, ,0.03274549162877728,5.7223676593502195e-06,None,None,None,None, , , , 
1796, ,0.03274549162877728,6.579332246575683e-06,None,None,None,None, , , , 
1797, ,0.03274549162877728,7.564633275546291e-06,None,None,None,None, , , , 
1798, ,0.03274549162877728,8.697490026177835e-06,None,None,None,None, , , , 
1799, ,0.03274549162877728,1e-05,None,None,None,None, , , , 
1800, ,0.035111917342151314,1.0000000000000001e-11,None,None,None,None, , , , 
1801, ,0.035111917342151314,1.1497569953977356e-11,None,None,None,None, , , , 
1802, ,0.035111917342151314,1.3219411484660286e-11,None,None,None,None, , , , 
1803, ,0.035111917342151314,1.519911082952933e-11,None,None,None,None, , , , 
1804, ,0.035111917342151314,1.747528400007683e-11,None,None,None,None, , , , 
1805, ,0.035111917342151314,2.0092330025650463e-11,None,None,None,None, , , , 
1806, ,0.035111917342151314,2.3101297000831577e-11,None,None,None,None, , , , 
1807, ,0.035111917342151314,2.6560877829466842e-11,None,None,None,None, , , , 
1808, ,0.035111917342151314,3.0538555088334125e-11,None,None,None,None, , , , 
1809, ,0.035111917342151314,3.511191734215128e-11,None,None,None,None, , , , 
1810, ,0.035111917342151314,4.03701725859655e-11,None,None,None,None, , , , 
1811, ,0.035111917342151314,4.641588833612773e-11,None,None,None,None, , , , 
1812, ,0.035111917342151314,5.336699231206302e-11,None,None,None,None, , , , 
1813, ,0.035111917342151314,6.135907273413164e-11,None,None,None,None, , , , 
1814, ,0.035111917342151314,7.05480231071863e-11,None,None,None,None, , , , 
1815, ,0.035111917342151314,8.111308307896889e-11,None,None,None,None, , , , 
1816, ,0.035111917342151314,9.32603346883218e-11,None,None,None,None, , , , 
1817, ,0.035111917342151314,1.0722672220103252e-10,None,None,None,None, , , , 
1818, ,0.035111917342151314,1.2328467394420634e-10,None,None,None,None, , , , 
1819, ,0.035111917342151314,1.4174741629268076e-10,None,None,None,None, , , , 
1820, ,0.035111917342151314,1.629750834620647e-10,None,None,None,None, , , , 
1821, ,0.035111917342151314,1.8738174228603868e-10,None,None,None,None, , , , 
1822, ,0.035111917342151314,2.154434690031887e-10,None,None,None,None, , , , 
1823, ,0.035111917342151314,2.477076355991714e-10,None,None,None,None, , , , 
1824, ,0.035111917342151314,2.8480358684358053e-10,None,None,None,None, , , , 
1825, ,0.035111917342151314,3.274549162877732e-10,None,None,None,None, , , , 
1826, ,0.035111917342151314,3.764935806792472e-10,None,None,None,None, , , , 
1827, ,0.035111917342151314,4.328761281083062e-10,None,None,None,None, , , , 
1828, ,0.035111917342151314,4.977023564332114e-10,None,None,None,None, , , , 
1829, ,0.035111917342151314,5.722367659350221e-10,None,None,None,None, , , , 
1830, ,0.035111917342151314,6.579332246575682e-10,None,None,None,None, , , , 
1831, ,0.035111917342151314,7.564633275546291e-10,None,None,None,None, , , , 
1832, ,0.035111917342151314,8.697490026177835e-10,None,None,None,None, , , , 
1833, ,0.035111917342151314,1e-09,None,None,None,None, , , , 
1834, ,0.035111917342151314,1.1497569953977357e-09,None,None,None,None, , , , 
1835, ,0.035111917342151314,1.3219411484660288e-09,None,None,None,None, , , , 
1836, ,0.035111917342151314,1.519911082952933e-09,None,None,None,None, , , , 
1837, ,0.035111917342151314,1.747528400007683e-09,None,None,None,None, , , , 
1838, ,0.035111917342151314,2.009233002565046e-09,None,None,None,None, , , , 
1839, ,0.035111917342151314,2.310129700083158e-09,None,None,None,None, , , , 
1840, ,0.035111917342151314,2.656087782946684e-09,None,None,None,None, , , , 
1841, ,0.035111917342151314,3.0538555088334124e-09,None,None,None,None, , , , 
1842, ,0.035111917342151314,3.5111917342151277e-09,None,None,None,None, , , , 
1843, ,0.035111917342151314,4.0370172585965495e-09,None,None,None,None, , , , 
1844, ,0.035111917342151314,4.641588833612792e-09,None,None,None,None, , , , 
1845, ,0.035111917342151314,5.336699231206302e-09,None,None,None,None, , , , 
1846, ,0.035111917342151314,6.135907273413188e-09,None,None,None,None, , , , 
1847, ,0.035111917342151314,7.054802310718632e-09,None,None,None,None, , , , 
1848, ,0.035111917342151314,8.111308307896891e-09,None,None,None,None, , , , 
1849, ,0.035111917342151314,9.32603346883218e-09,None,None,None,None, , , , 
1850, ,0.035111917342151314,1.0722672220103233e-08,None,None,None,None, , , , 
1851, ,0.035111917342151314,1.232846739442066e-08,None,None,None,None, , , , 
1852, ,0.035111917342151314,1.4174741629268047e-08,None,None,None,None, , , , 
1853, ,0.035111917342151314,1.6297508346206466e-08,None,None,None,None, , , , 
1854, ,0.035111917342151314,1.8738174228603867e-08,None,None,None,None, , , , 
1855, ,0.035111917342151314,2.1544346900318866e-08,None,None,None,None, , , , 
1856, ,0.035111917342151314,2.4770763559917138e-08,None,None,None,None, , , , 
1857, ,0.035111917342151314,2.8480358684358055e-08,None,None,None,None, , , , 
1858, ,0.035111917342151314,3.274549162877732e-08,None,None,None,None, , , , 
1859, ,0.035111917342151314,3.764935806792472e-08,None,None,None,None, , , , 
1860, ,0.035111917342151314,4.328761281083061e-08,None,None,None,None, , , , 
1861, ,0.035111917342151314,4.9770235643321133e-08,None,None,None,None, , , , 
1862, ,0.035111917342151314,5.72236765935022e-08,None,None,None,None, , , , 
1863, ,0.035111917342151314,6.579332246575682e-08,None,None,None,None, , , , 
1864, ,0.035111917342151314,7.56463327554629e-08,None,None,None,None, , , , 
1865, ,0.035111917342151314,8.697490026177834e-08,None,None,None,None, , , , 
1866, ,0.035111917342151314,1e-07,None,None,None,None, , , , 
1867, ,0.035111917342151314,1.1497569953977356e-07,None,None,None,None, , , , 
1868, ,0.035111917342151314,1.3219411484660288e-07,None,None,None,None, , , , 
1869, ,0.035111917342151314,1.519911082952933e-07,None,None,None,None, , , , 
1870, ,0.035111917342151314,1.7475284000076832e-07,None,None,None,None, , , , 
1871, ,0.035111917342151314,2.0092330025650461e-07,None,None,None,None, , , , 
1872, ,0.035111917342151314,2.310129700083158e-07,None,None,None,None, , , , 
1873, ,0.035111917342151314,2.6560877829466897e-07,None,None,None,None, , , , 
1874, ,0.035111917342151314,3.0538555088334193e-07,None,None,None,None, , , , 
1875, ,0.035111917342151314,3.511191734215134e-07,None,None,None,None, , , , 
1876, ,0.035111917342151314,4.0370172585965576e-07,None,None,None,None, , , , 
1877, ,0.035111917342151314,4.6415888336127826e-07,None,None,None,None, , , , 
1878, ,0.035111917342151314,5.336699231206313e-07,None,None,None,None, , , , 
1879, ,0.035111917342151314,6.135907273413176e-07,None,None,None,None, , , , 
1880, ,0.035111917342151314,7.054802310718645e-07,None,None,None,None, , , , 
1881, ,0.035111917342151314,8.111308307896872e-07,None,None,None,None, , , , 
1882, ,0.035111917342151314,9.326033468832199e-07,None,None,None,None, , , , 
1883, ,0.035111917342151314,1.0722672220103232e-06,None,None,None,None, , , , 
1884, ,0.035111917342151314,1.232846739442066e-06,None,None,None,None, , , , 
1885, ,0.035111917342151314,1.4174741629268047e-06,None,None,None,None, , , , 
1886, ,0.035111917342151314,1.629750834620644e-06,None,None,None,None, , , , 
