Counter,mX[GeV],mA[GeV],Epsilon,Capture[s-1],Annihilation[s-1],GammaAnn[s-1],IceCubeSignal,SommerfeldFile,BranchingRatioFile,Resolution,Kappa0[GeV5]
150, ,0.015264179671752334,1.0000000000000001e-11,None,None,None,None, , , , 
151, ,0.015264179671752334,1.3257113655901107e-11,None,None,None,None, , , , 
152, ,0.015264179671752334,1.7575106248547894e-11,None,None,None,None, , , , 
153, ,0.015264179671752334,2.329951810515372e-11,None,None,None,None, , , , 
154, ,0.015264179671752334,3.0888435964774854e-11,None,None,None,None, , , , 
155, ,0.015264179671752334,4.094915062380418e-11,None,None,None,None, , , , 
156, ,0.015264179671752334,5.4286754393238595e-11,None,None,None,None, , , , 
157, ,0.015264179671752334,7.196856730011528e-11,None,None,None,None, , , , 
158, ,0.015264179671752334,9.540954763499923e-11,None,None,None,None, , , , 
159, ,0.015264179671752334,1.264855216855296e-10,None,None,None,None, , , , 
160, ,0.015264179671752334,1.67683293681101e-10,None,None,None,None, , , , 
161, ,0.015264179671752334,2.222996482526191e-10,None,None,None,None, , , , 
162, ,0.015264179671752334,2.9470517025518103e-10,None,None,None,None, , , , 
163, ,0.015264179671752334,3.9069399370546207e-10,None,None,None,None, , , , 
164, ,0.015264179671752334,5.179474679231202e-10,None,None,None,None, , , , 
165, ,0.015264179671752334,6.866488450042997e-10,None,None,None,None, , , , 
166, ,0.015264179671752334,9.102981779915227e-10,None,None,None,None, , , , 
167, ,0.015264179671752334,1.2067926406393266e-09,None,None,None,None, , , , 
168, ,0.015264179671752334,1.5998587196060573e-09,None,None,None,None, , , , 
169, ,0.015264179671752334,2.1209508879201927e-09,None,None,None,None, , , , 
170, ,0.015264179671752334,2.811768697974237e-09,None,None,None,None, , , , 
171, ,0.015264179671752334,3.727593720314938e-09,None,None,None,None, , , , 
172, ,0.015264179671752334,4.941713361323838e-09,None,None,None,None, , , , 
173, ,0.015264179671752334,6.551285568595496e-09,None,None,None,None, , , , 
174, ,0.015264179671752334,8.68511373751352e-09,None,None,None,None, , , , 
175, ,0.015264179671752334,1.1513953993264482e-08,None,None,None,None, , , , 
176, ,0.015264179671752334,1.5264179671752334e-08,None,None,None,None, , , , 
177, ,0.015264179671752334,2.023589647725156e-08,None,None,None,None, , , , 
178, ,0.015264179671752334,2.6826957952797268e-08,None,None,None,None, , , , 
179, ,0.015264179671752334,3.5564803062231293e-08,None,None,None,None, , , , 
180, ,0.015264179671752334,4.714866363457389e-08,None,None,None,None, , , , 
181, ,0.015264179671752334,6.250551925273976e-08,None,None,None,None, , , , 
182, ,0.015264179671752334,8.286427728546843e-08,None,None,None,None, , , , 
183, ,0.015264179671752334,1.0985411419875571e-07,None,None,None,None, , , , 
184, ,0.015264179671752334,1.4563484775012446e-07,None,None,None,None, , , , 
185, ,0.015264179671752334,1.9306977288832494e-07,None,None,None,None, , , , 
186, ,0.015264179671752334,2.559547922699533e-07,None,None,None,None, , , , 
187, ,0.015264179671752334,3.393221771895329e-07,None,None,None,None, , , , 
188, ,0.015264179671752334,4.498432668969443e-07,None,None,None,None, , , , 
189, ,0.015264179671752334,5.963623316594636e-07,None,None,None,None, , , , 
190, ,0.015264179671752334,7.906043210907702e-07,None,None,None,None, , , , 
191, ,0.015264179671752334,1.0481131341546851e-06,None,None,None,None, , , , 
192, ,0.015264179671752334,1.389495494373136e-06,None,None,None,None, , , , 
193, ,0.015264179671752334,1.8420699693267162e-06,None,None,None,None, , , , 
194, ,0.015264179671752334,2.4420530945486497e-06,None,None,None,None, , , , 
195, ,0.015264179671752334,3.23745754281764e-06,None,None,None,None, , , , 
196, ,0.015264179671752334,4.291934260128778e-06,None,None,None,None, , , , 
197, ,0.015264179671752334,5.689866029018292e-06,None,None,None,None, , , , 
198, ,0.015264179671752334,7.543120063354608e-06,None,None,None,None, , , , 
199, ,0.015264179671752334,1e-05,None,None,None,None, , , , 
200, ,0.017575106248547922,1.0000000000000001e-11,None,None,None,None, , , , 
201, ,0.017575106248547922,1.3257113655901107e-11,None,None,None,None, , , , 
202, ,0.017575106248547922,1.7575106248547894e-11,None,None,None,None, , , , 
203, ,0.017575106248547922,2.329951810515372e-11,None,None,None,None, , , , 
204, ,0.017575106248547922,3.0888435964774854e-11,None,None,None,None, , , , 
205, ,0.017575106248547922,4.094915062380418e-11,None,None,None,None, , , , 
206, ,0.017575106248547922,5.4286754393238595e-11,None,None,None,None, , , , 
207, ,0.017575106248547922,7.196856730011528e-11,None,None,None,None, , , , 
208, ,0.017575106248547922,9.540954763499923e-11,None,None,None,None, , , , 
209, ,0.017575106248547922,1.264855216855296e-10,None,None,None,None, , , , 
210, ,0.017575106248547922,1.67683293681101e-10,None,None,None,None, , , , 
211, ,0.017575106248547922,2.222996482526191e-10,None,None,None,None, , , , 
212, ,0.017575106248547922,2.9470517025518103e-10,None,None,None,None, , , , 
213, ,0.017575106248547922,3.9069399370546207e-10,None,None,None,None, , , , 
214, ,0.017575106248547922,5.179474679231202e-10,None,None,None,None, , , , 
215, ,0.017575106248547922,6.866488450042997e-10,None,None,None,None, , , , 
216, ,0.017575106248547922,9.102981779915227e-10,None,None,None,None, , , , 
217, ,0.017575106248547922,1.2067926406393266e-09,None,None,None,None, , , , 
218, ,0.017575106248547922,1.5998587196060573e-09,None,None,None,None, , , , 
219, ,0.017575106248547922,2.1209508879201927e-09,None,None,None,None, , , , 
220, ,0.017575106248547922,2.811768697974237e-09,None,None,None,None, , , , 
221, ,0.017575106248547922,3.727593720314938e-09,None,None,None,None, , , , 
222, ,0.017575106248547922,4.941713361323838e-09,None,None,None,None, , , , 
223, ,0.017575106248547922,6.551285568595496e-09,None,None,None,None, , , , 
224, ,0.017575106248547922,8.68511373751352e-09,None,None,None,None, , , , 
225, ,0.017575106248547922,1.1513953993264482e-08,None,None,None,None, , , , 
226, ,0.017575106248547922,1.5264179671752334e-08,None,None,None,None, , , , 
227, ,0.017575106248547922,2.023589647725156e-08,None,None,None,None, , , , 
228, ,0.017575106248547922,2.6826957952797268e-08,None,None,None,None, , , , 
229, ,0.017575106248547922,3.5564803062231293e-08,None,None,None,None, , , , 
230, ,0.017575106248547922,4.714866363457389e-08,None,None,None,None, , , , 
231, ,0.017575106248547922,6.250551925273976e-08,None,None,None,None, , , , 
232, ,0.017575106248547922,8.286427728546843e-08,None,None,None,None, , , , 
233, ,0.017575106248547922,1.0985411419875571e-07,None,None,None,None, , , , 
234, ,0.017575106248547922,1.4563484775012446e-07,None,None,None,None, , , , 
235, ,0.017575106248547922,1.9306977288832494e-07,None,None,None,None, , , , 
236, ,0.017575106248547922,2.559547922699533e-07,None,None,None,None, , , , 
237, ,0.017575106248547922,3.393221771895329e-07,None,None,None,None, , , , 
238, ,0.017575106248547922,4.498432668969443e-07,None,None,None,None, , , , 
239, ,0.017575106248547922,5.963623316594636e-07,None,None,None,None, , , , 
240, ,0.017575106248547922,7.906043210907702e-07,None,None,None,None, , , , 
241, ,0.017575106248547922,1.0481131341546851e-06,None,None,None,None, , , , 
242, ,0.017575106248547922,1.389495494373136e-06,None,None,None,None, , , , 
243, ,0.017575106248547922,1.8420699693267162e-06,None,None,None,None, , , , 
244, ,0.017575106248547922,2.4420530945486497e-06,None,None,None,None, , , , 
245, ,0.017575106248547922,3.23745754281764e-06,None,None,None,None, , , , 
246, ,0.017575106248547922,4.291934260128778e-06,None,None,None,None, , , , 
247, ,0.017575106248547922,5.689866029018292e-06,None,None,None,None, , , , 
248, ,0.017575106248547922,7.543120063354608e-06,None,None,None,None, , , , 
249, ,0.017575106248547922,1e-05,None,None,None,None, , , , 
250, ,0.02023589647725157,1.0000000000000001e-11,None,None,None,None, , , , 
251, ,0.02023589647725157,1.3257113655901107e-11,None,None,None,None, , , , 
252, ,0.02023589647725157,1.7575106248547894e-11,None,None,None,None, , , , 
253, ,0.02023589647725157,2.329951810515372e-11,None,None,None,None, , , , 
254, ,0.02023589647725157,3.0888435964774854e-11,None,None,None,None, , , , 
255, ,0.02023589647725157,4.094915062380418e-11,None,None,None,None, , , , 
256, ,0.02023589647725157,5.4286754393238595e-11,None,None,None,None, , , , 
257, ,0.02023589647725157,7.196856730011528e-11,None,None,None,None, , , , 
258, ,0.02023589647725157,9.540954763499923e-11,None,None,None,None, , , , 
259, ,0.02023589647725157,1.264855216855296e-10,None,None,None,None, , , , 
260, ,0.02023589647725157,1.67683293681101e-10,None,None,None,None, , , , 
261, ,0.02023589647725157,2.222996482526191e-10,None,None,None,None, , , , 
262, ,0.02023589647725157,2.9470517025518103e-10,None,None,None,None, , , , 
263, ,0.02023589647725157,3.9069399370546207e-10,None,None,None,None, , , , 
264, ,0.02023589647725157,5.179474679231202e-10,None,None,None,None, , , , 
265, ,0.02023589647725157,6.866488450042997e-10,None,None,None,None, , , , 
266, ,0.02023589647725157,9.102981779915227e-10,None,None,None,None, , , , 
267, ,0.02023589647725157,1.2067926406393266e-09,None,None,None,None, , , , 
268, ,0.02023589647725157,1.5998587196060573e-09,None,None,None,None, , , , 
269, ,0.02023589647725157,2.1209508879201927e-09,None,None,None,None, , , , 
270, ,0.02023589647725157,2.811768697974237e-09,None,None,None,None, , , , 
271, ,0.02023589647725157,3.727593720314938e-09,None,None,None,None, , , , 
272, ,0.02023589647725157,4.941713361323838e-09,None,None,None,None, , , , 
273, ,0.02023589647725157,6.551285568595496e-09,None,None,None,None, , , , 
274, ,0.02023589647725157,8.68511373751352e-09,None,None,None,None, , , , 
275, ,0.02023589647725157,1.1513953993264482e-08,None,None,None,None, , , , 
276, ,0.02023589647725157,1.5264179671752334e-08,None,None,None,None, , , , 
277, ,0.02023589647725157,2.023589647725156e-08,None,None,None,None, , , , 
278, ,0.02023589647725157,2.6826957952797268e-08,None,None,None,None, , , , 
279, ,0.02023589647725157,3.5564803062231293e-08,None,None,None,None, , , , 
280, ,0.02023589647725157,4.714866363457389e-08,None,None,None,None, , , , 
281, ,0.02023589647725157,6.250551925273976e-08,None,None,None,None, , , , 
282, ,0.02023589647725157,8.286427728546843e-08,None,None,None,None, , , , 
283, ,0.02023589647725157,1.0985411419875571e-07,None,None,None,None, , , , 
284, ,0.02023589647725157,1.4563484775012446e-07,None,None,None,None, , , , 
285, ,0.02023589647725157,1.9306977288832494e-07,None,None,None,None, , , , 
286, ,0.02023589647725157,2.559547922699533e-07,None,None,None,None, , , , 
287, ,0.02023589647725157,3.393221771895329e-07,None,None,None,None, , , , 
288, ,0.02023589647725157,4.498432668969443e-07,None,None,None,None, , , , 
289, ,0.02023589647725157,5.963623316594636e-07,None,None,None,None, , , , 
290, ,0.02023589647725157,7.906043210907702e-07,None,None,None,None, , , , 
291, ,0.02023589647725157,1.0481131341546851e-06,None,None,None,None, , , , 
292, ,0.02023589647725157,1.389495494373136e-06,None,None,None,None, , , , 
293, ,0.02023589647725157,1.8420699693267162e-06,None,None,None,None, , , , 
294, ,0.02023589647725157,2.4420530945486497e-06,None,None,None,None, , , , 
295, ,0.02023589647725157,3.23745754281764e-06,None,None,None,None, , , , 
296, ,0.02023589647725157,4.291934260128778e-06,None,None,None,None, , , , 
297, ,0.02023589647725157,5.689866029018292e-06,None,None,None,None, , , , 
298, ,0.02023589647725157,7.543120063354608e-06,None,None,None,None, , , , 
299, ,0.02023589647725157,1e-05,None,None,None,None, , , , 
300, ,0.023299518105153717,1.0000000000000001e-11,None,None,None,None, , , , 
301, ,0.023299518105153717,1.3257113655901107e-11,None,None,None,None, , , , 
302, ,0.023299518105153717,1.7575106248547894e-11,None,None,None,None, , , , 
303, ,0.023299518105153717,2.329951810515372e-11,None,None,None,None, , , , 
304, ,0.023299518105153717,3.0888435964774854e-11,None,None,None,None, , , , 
305, ,0.023299518105153717,4.094915062380418e-11,None,None,None,None, , , , 
306, ,0.023299518105153717,5.4286754393238595e-11,None,None,None,None, , , , 
307, ,0.023299518105153717,7.196856730011528e-11,None,None,None,None, , , , 
308, ,0.023299518105153717,9.540954763499923e-11,None,None,None,None, , , , 
309, ,0.023299518105153717,1.264855216855296e-10,None,None,None,None, , , , 
310, ,0.023299518105153717,1.67683293681101e-10,None,None,None,None, , , , 
311, ,0.023299518105153717,2.222996482526191e-10,None,None,None,None, , , , 
312, ,0.023299518105153717,2.9470517025518103e-10,None,None,None,None, , , , 
313, ,0.023299518105153717,3.9069399370546207e-10,None,None,None,None, , , , 
314, ,0.023299518105153717,5.179474679231202e-10,None,None,None,None, , , , 
315, ,0.023299518105153717,6.866488450042997e-10,None,None,None,None, , , , 
316, ,0.023299518105153717,9.102981779915227e-10,None,None,None,None, , , , 
317, ,0.023299518105153717,1.2067926406393266e-09,None,None,None,None, , , , 
318, ,0.023299518105153717,1.5998587196060573e-09,None,None,None,None, , , , 
319, ,0.023299518105153717,2.1209508879201927e-09,None,None,None,None, , , , 
320, ,0.023299518105153717,2.811768697974237e-09,None,None,None,None, , , , 
321, ,0.023299518105153717,3.727593720314938e-09,None,None,None,None, , , , 
322, ,0.023299518105153717,4.941713361323838e-09,None,None,None,None, , , , 
323, ,0.023299518105153717,6.551285568595496e-09,None,None,None,None, , , , 
324, ,0.023299518105153717,8.68511373751352e-09,None,None,None,None, , , , 
325, ,0.023299518105153717,1.1513953993264482e-08,None,None,None,None, , , , 
326, ,0.023299518105153717,1.5264179671752334e-08,None,None,None,None, , , , 
327, ,0.023299518105153717,2.023589647725156e-08,None,None,None,None, , , , 
328, ,0.023299518105153717,2.6826957952797268e-08,None,None,None,None, , , , 
329, ,0.023299518105153717,3.5564803062231293e-08,None,None,None,None, , , , 
330, ,0.023299518105153717,4.714866363457389e-08,None,None,None,None, , , , 
331, ,0.023299518105153717,6.250551925273976e-08,None,None,None,None, , , , 
332, ,0.023299518105153717,8.286427728546843e-08,None,None,None,None, , , , 
333, ,0.023299518105153717,1.0985411419875571e-07,None,None,None,None, , , , 
334, ,0.023299518105153717,1.4563484775012446e-07,None,None,None,None, , , , 
335, ,0.023299518105153717,1.9306977288832494e-07,None,None,None,None, , , , 
336, ,0.023299518105153717,2.559547922699533e-07,None,None,None,None, , , , 
337, ,0.023299518105153717,3.393221771895329e-07,None,None,None,None, , , , 
338, ,0.023299518105153717,4.498432668969443e-07,None,None,None,None, , , , 
339, ,0.023299518105153717,5.963623316594636e-07,None,None,None,None, , , , 
340, ,0.023299518105153717,7.906043210907702e-07,None,None,None,None, , , , 
341, ,0.023299518105153717,1.0481131341546851e-06,None,None,None,None, , , , 
342, ,0.023299518105153717,1.389495494373136e-06,None,None,None,None, , , , 
343, ,0.023299518105153717,1.8420699693267162e-06,None,None,None,None, , , , 
344, ,0.023299518105153717,2.4420530945486497e-06,None,None,None,None, , , , 
345, ,0.023299518105153717,3.23745754281764e-06,None,None,None,None, , , , 
346, ,0.023299518105153717,4.291934260128778e-06,None,None,None,None, , , , 
347, ,0.023299518105153717,5.689866029018292e-06,None,None,None,None, , , , 
348, ,0.023299518105153717,7.543120063354608e-06,None,None,None,None, , , , 
349, ,0.023299518105153717,1e-05,None,None,None,None, , , , 
350, ,0.02682695795279726,1.0000000000000001e-11,None,None,None,None, , , , 
351, ,0.02682695795279726,1.3257113655901107e-11,None,None,None,None, , , , 
352, ,0.02682695795279726,1.7575106248547894e-11,None,None,None,None, , , , 
353, ,0.02682695795279726,2.329951810515372e-11,None,None,None,None, , , , 
354, ,0.02682695795279726,3.0888435964774854e-11,None,None,None,None, , , , 
355, ,0.02682695795279726,4.094915062380418e-11,None,None,None,None, , , , 
356, ,0.02682695795279726,5.4286754393238595e-11,None,None,None,None, , , , 
357, ,0.02682695795279726,7.196856730011528e-11,None,None,None,None, , , , 
358, ,0.02682695795279726,9.540954763499923e-11,None,None,None,None, , , , 
359, ,0.02682695795279726,1.264855216855296e-10,None,None,None,None, , , , 
360, ,0.02682695795279726,1.67683293681101e-10,None,None,None,None, , , , 
361, ,0.02682695795279726,2.222996482526191e-10,None,None,None,None, , , , 
362, ,0.02682695795279726,2.9470517025518103e-10,None,None,None,None, , , , 
363, ,0.02682695795279726,3.9069399370546207e-10,None,None,None,None, , , , 
364, ,0.02682695795279726,5.179474679231202e-10,None,None,None,None, , , , 
365, ,0.02682695795279726,6.866488450042997e-10,None,None,None,None, , , , 
366, ,0.02682695795279726,9.102981779915227e-10,None,None,None,None, , , , 
367, ,0.02682695795279726,1.2067926406393266e-09,None,None,None,None, , , , 
368, ,0.02682695795279726,1.5998587196060573e-09,None,None,None,None, , , , 
369, ,0.02682695795279726,2.1209508879201927e-09,None,None,None,None, , , , 
370, ,0.02682695795279726,2.811768697974237e-09,None,None,None,None, , , , 
371, ,0.02682695795279726,3.727593720314938e-09,None,None,None,None, , , , 
372, ,0.02682695795279726,4.941713361323838e-09,None,None,None,None, , , , 
373, ,0.02682695795279726,6.551285568595496e-09,None,None,None,None, , , , 
374, ,0.02682695795279726,8.68511373751352e-09,None,None,None,None, , , , 
375, ,0.02682695795279726,1.1513953993264482e-08,None,None,None,None, , , , 
