Energy
2024.8869911
1734.7764218
1614.5833554
625.75323178
1327.5636944
2944.2026009
1531.2970538
196.93665093
1958.5794912
1019.4183438
126.9577982
2895.0443668
2079.7961368
1427.9940441
1253.6098303
1238.5999888
1162.3558197
2082.3921685
2425.7732458
329.4787659
1739.2950481
154.08579268
2942.7686717
1163.8504875
2744.3896448
1230.1498395
1266.0812741
759.37924158
2589.3966901
959.47865866
2114.5155653
336.60908602
571.55099594
468.1671785
2063.0624091
2897.2194165
2728.4844499
236.29203145
2435.3115479
599.9119708
1066.197005
875.23180311
2819.9215945
1238.6495973
688.53440942
2873.8985471
565.92503167
1871.6420118
2707.2531922
2930.2758301
118.37013967
244.10083805
431.71964099
1631.9974129
2894.4320748
1041.8508713
1665.2569749
301.52782948
2980.9070273
1052.3081684
500.11071626
1204.2846649
2500.2122989
1795.39232
844.22898282
970.8261683
1883.7165796
2301.2282693
742.68542193
2222.869639
1694.3838791
1340.06106
2022.702292
1060.0943118
949.7702638
1967.4331324
1599.843141
963.06657366
2456.8275603
980.262725
481.39090283
312.67586497
2388.4923078
2817.4409244
816.14250396
2637.9003011
569.15295663
1976.8042383
1562.4949937
1852.7690568
1027.4502227
1557.2857268
474.9836856
2420.6762216
1246.2424074
1858.0976854
2545.4716397
610.40498069
1262.057154
1582.0662256
1109.1934536
2511.9028173
2172.9771281
205.92660096
1641.536594
935.16285657
1362.9725602
2060.3279892
1984.4439605
1689.248362
972.37610059
1353.9315769
1671.8643997
1005.650087
2472.3164074
850.1691058
2144.5116367
376.20447736
2981.9209227
497.36296325
2097.8882358
576.85569177
1255.6702646
2069.5858079
2451.9597272
784.14941915
1281.3519195
1482.5389341
864.66462626
2308.3272888
631.40902356
2195.5990614
335.77697348
1916.0774833
2111.0866279
1637.0589153
485.82266393
2669.399053
2449.1897163
395.58856674
1762.443537
2634.7487127
686.32187242
916.48587788
835.41093238
724.9084938
1800.5778078
2639.102766
2391.9295667
1897.3565139
805.69046172
905.02345775
1613.9189233
2018.930777
790.18626642
1576.9640332
750.38091812
1004.8949078
2112.7394211
2131.984753
556.42912678
276.22121238
2257.0472327
2910.3024282
1851.3864551
610.16744793
1651.0523014
1887.3937955
1933.2380534
620.16424572
2831.5968327
615.00086821
624.1595913
1456.47383
2600.5019856
1318.8645931
2235.1231963
2953.6803215
201.83873264
609.35774949
873.30926215
970.89762438
2264.2975371
1891.4955764
2138.9665877
312.61340201
1053.8991421
2494.5208682
1450.3079836
1802.1891476
1181.6340735
1565.8687953
1095.5625632
542.92100837
1868.1957867
2493.3206417
692.63414491
2481.7210552
2243.1989741
582.44582586
734.28296785
1273.1369344
2866.1718743
1126.4082235
1066.8592179
2173.9993011
734.13860474
2025.0028763
2506.1357523
1053.7092695
2001.1432549
439.01172333
2621.9305971
1396.2611754
702.63537084
1279.1728566
2910.1483342
2401.3700693
453.35510981
235.12648672
1227.7408425
843.85723374
2161.8245703
1766.5773534
1206.0078954
2107.1330841
2440.7342777
246.12474292
1811.0356643
1097.0377709
1447.7717144
1644.1548505
2166.7090454
907.16427884
996.6300507
1929.4966251
1469.1915985
795.01988045
2851.1748696
884.61365142
1244.1082476
1751.2141868
1310.2409307
1694.4366349
1429.2587231
1115.0301697
2561.0830668
894.62804044
538.07260046
2322.5778747
1841.6586267
1297.6908981
1963.2797001
1004.2937503
2575.4760186
456.95053111
1758.7615865
579.23603576
1233.4671873
2428.5351905
1081.4242919
2849.0018369
1055.1558042
1014.418067
843.06184998
2719.2761531
2262.4898885
175.17210847
2509.2140113
427.19968054
1515.4606168
1548.1256914
2739.4312104
979.67198911
1949.1496936
331.74710692
1772.9969337
1774.3679077
557.94700221
1894.6881564
2978.8784372
527.0492621
434.91249998
2059.1598007
1032.9263169
1404.684135
2531.7162117
1030.6733363
2156.850499
733.21725479
577.4905584
2532.4416879
1493.4119886
1892.1161608
1164.9208226
1449.551028
2083.4024718
2765.1706696
262.24401674
889.18284188
1157.4671445
1246.743093
2589.3811966
1006.4085659
1376.6545933
1383.4103259
2047.8188222
1192.1162586
1659.453072
1804.5886865
925.58716322
1610.3710782
1534.6437639
787.96215627
