Counter,mX[GeV],mA[GeV],Epsilon,Capture[s-1],Annihilation[s-1],GammaAnn[s-1],IceCubeSignal,SommerfeldFile,BranchingRatioFile,Resolution,Kappa0[GeV5]
1194, ,0.011895340673703195,7.067181273927492e-06,None,None,None,None, , , , 
1195, ,0.011895340673703195,7.575250258771904e-06,None,None,None,None, , , , 
1196, ,0.011895340673703195,8.119844993184007e-06,None,None,None,None, , , , 
1197, ,0.011895340673703195,8.703591361485167e-06,None,None,None,None, , , , 
1198, ,0.011895340673703195,9.329304026284676e-06,None,None,None,None, , , , 
1199, ,0.011895340673703195,1e-05,None,None,None,None, , , , 
1200, ,0.012315506032928256,1.0000000000000001e-11,None,None,None,None, , , , 
1201, ,0.012315506032928256,1.0718913192051263e-11,None,None,None,None, , , , 
1202, ,0.012315506032928256,1.1489510001873107e-11,None,None,None,None, , , , 
1203, ,0.012315506032928256,1.2315506032928262e-11,None,None,None,None, , , , 
1204, ,0.012315506032928256,1.3200884008314167e-11,None,None,None,None, , , , 
1205, ,0.012315506032928256,1.4149912974345786e-11,None,None,None,None, , , , 
1206, ,0.012315506032928256,1.5167168884709242e-11,None,None,None,None, , , , 
1207, ,0.012315506032928256,1.6257556664437934e-11,None,None,None,None, , , , 
1208, ,0.012315506032928256,1.7426333860096473e-11,None,None,None,None, , , , 
1209, ,0.012315506032928256,1.8679135990207848e-11,None,None,None,None, , , , 
1210, ,0.012315506032928256,2.0022003718155844e-11,None,None,None,None, , , , 
1211, ,0.012315506032928256,2.1461411978584013e-11,None,None,None,None, , , , 
1212, ,0.012315506032928256,2.300430119772921e-11,None,None,None,None, , , , 
1213, ,0.012315506032928256,2.465811075822604e-11,None,None,None,None, , , , 
1214, ,0.012315506032928256,2.643081486974103e-11,None,None,None,None, , , , 
1215, ,0.012315506032928256,2.833096101839318e-11,None,None,None,None, , , , 
1216, ,0.012315506032928256,3.036771118035461e-11,None,None,None,None, , , , 
1217, ,0.012315506032928256,3.255088599835057e-11,None,None,None,None, , , , 
1218, ,0.012315506032928256,3.4891012134067674e-11,None,None,None,None, , , , 
1219, ,0.012315506032928256,3.739937302478801e-11,None,None,None,None, , , , 
1220, ,0.012315506032928256,4.0088063288984646e-11,None,None,None,None, , , , 
1221, ,0.012315506032928256,4.297004704320835e-11,None,None,None,None, , , , 
1222, ,0.012315506032928256,4.605922041145113e-11,None,None,None,None, , , , 
1223, ,0.012315506032928256,4.937047852839004e-11,None,None,None,None, , , , 
1224, ,0.012315506032928256,5.2919787359584366e-11,None,None,None,None, , , , 
1225, ,0.012315506032928256,5.672426068491989e-11,None,None,None,None, , , , 
1226, ,0.012315506032928256,6.080224261649427e-11,None,None,None,None, , , , 
1227, ,0.012315506032928256,6.517339604882421e-11,None,None,None,None, , , , 
1228, ,0.012315506032928256,6.985879746785235e-11,None,None,None,None, , , , 
1229, ,0.012315506032928256,7.48810385759003e-11,None,None,None,None, , , , 
1230, ,0.012315506032928256,8.026433522257174e-11,None,None,None,None, , , , 
1231, ,0.012315506032928256,8.603464416684492e-11,None,None,None,None, , , , 
1232, ,0.012315506032928256,9.221978823334341e-11,None,None,None,None, , , , 
1233, ,0.012315506032928256,9.884959046625586e-11,None,None,None,None, , , , 
1234, ,0.012315506032928256,1.0595601792776149e-10,None,None,None,None, , , , 
1235, ,0.012315506032928256,1.1357333583431027e-10,None,None,None,None, , , , 
1236, ,0.012315506032928256,1.217382727739662e-10,None,None,None,None, , , , 
1237, ,0.012315506032928256,1.3049019780144016e-10,None,None,None,None, , , , 
1238, ,0.012315506032928256,1.398713102647236e-10,None,None,None,None, , , , 
1239, ,0.012315506032928256,1.4992684327860468e-10,None,None,None,None, , , , 
1240, ,0.012315506032928256,1.6070528182616384e-10,None,None,None,None, , , , 
1241, ,0.012315506032928256,1.722585965398784e-10,None,None,None,None, , , , 
1242, ,0.012315506032928256,1.8464249428955463e-10,None,None,None,None, , , , 
1243, ,0.012315506032928256,1.979166867853557e-10,None,None,None,None, , , , 
1244, ,0.012315506032928256,2.121451784910628e-10,None,None,None,None, , , , 
1245, ,0.012315506032928256,2.273965752357932e-10,None,None,None,None, , , , 
1246, ,0.012315506032928256,2.4374441501222216e-10,None,None,None,None, , , , 
1247, ,0.012315506032928256,2.6126752255633265e-10,None,None,None,None, , , , 
1248, ,0.012315506032928256,2.8005038941836253e-10,None,None,None,None, , , , 
1249, ,0.012315506032928256,3.0018358135755917e-10,None,None,None,None, , , , 
1250, ,0.012315506032928256,3.2176417502507347e-10,None,None,None,None, , , , 
1251, ,0.012315506032928256,3.4489622604057533e-10,None,None,None,None, , , , 
1252, ,0.012315506032928256,3.696912707195032e-10,None,None,None,None, , , , 
1253, ,0.012315506032928256,3.9626886387014783e-10,None,None,None,None, , , , 
1254, ,0.012315506032928256,4.2475715525368935e-10,None,None,None,None, , , , 
1255, ,0.012315506032928256,4.552935074866938e-10,None,None,None,None, , , , 
1256, ,0.012315506032928256,4.880251583654433e-10,None,None,None,None, , , , 
1257, ,0.012315506032928256,5.231099308056258e-10,None,None,None,None, , , , 
1258, ,0.012315506032928256,5.60716993820547e-10,None,None,None,None, , , , 
1259, ,0.012315506032928256,6.010276782070387e-10,None,None,None,None, , , , 
1260, ,0.012315506032928256,6.442363508721371e-10,None,None,None,None, , , , 
1261, ,0.012315506032928256,6.905513520162316e-10,None,None,None,None, , , , 
1262, ,0.012315506032928256,7.401959996915653e-10,None,None,None,None, , , , 
1263, ,0.012315506032928256,7.934096665797492e-10,None,None,None,None, , , , 
1264, ,0.012315506032928256,8.504489341802668e-10,None,None,None,None, , , , 
1265, ,0.012315506032928256,9.115888299750837e-10,None,None,None,None, , , , 
1266, ,0.012315506032928256,9.771241535346502e-10,None,None,None,None, , , , 
1267, ,0.012315506032928256,1.0473708979594486e-09,None,None,None,None, , , , 
1268, ,0.012315506032928256,1.1226677735108114e-09,None,None,None,None, , , , 
1269, ,0.012315506032928256,1.2033778407775904e-09,None,None,None,None, , , , 
1270, ,0.012315506032928256,1.289890261253308e-09,None,None,None,None, , , , 
1271, ,0.012315506032928256,1.3826221737646535e-09,None,None,None,None, , , , 
1272, ,0.012315506032928256,1.4820207057988602e-09,None,None,None,None, , , , 
1273, ,0.012315506032928256,1.5885651294280526e-09,None,None,None,None, , , , 
1274, ,0.012315506032928256,1.702769172225898e-09,None,None,None,None, , , , 
1275, ,0.012315506032928256,1.825183494319039e-09,None,None,None,None, , , , 
1276, ,0.012315506032928256,1.956398343517065e-09,None,None,None,None, , , , 
1277, ,0.012315506032928256,2.0970464013232305e-09,None,None,None,None, , , , 
1278, ,0.012315506032928256,2.2478058335487303e-09,None,None,None,None, , , , 
1279, ,0.012315506032928256,2.409403560239527e-09,None,None,None,None, , , , 
1280, ,0.012315506032928256,2.582618760682675e-09,None,None,None,None, , , , 
1281, ,0.012315506032928256,2.768286630392061e-09,None,None,None,None, , , , 
1282, ,0.012315506032928256,2.9673024081888724e-09,None,None,None,None, , , , 
1283, ,0.012315506032928256,3.180625692794119e-09,None,None,None,None, , , , 
1284, ,0.012315506032928256,3.409285069746807e-09,None,None,None,None, , , , 
1285, ,0.012315506032928256,3.654383070957262e-09,None,None,None,None, , , , 
1286, ,0.012315506032928256,3.917101490809261e-09,None,None,None,None, , , , 
1287, ,0.012315506032928256,4.198707084443906e-09,None,None,None,None, , , , 
1288, ,0.012315506032928256,4.500557675700488e-09,None,None,None,None, , , , 
1289, ,0.012315506032928256,4.824108704165374e-09,None,None,None,None, , , , 
1290, ,0.012315506032928256,5.170920242896755e-09,None,None,None,None, , , , 
1291, ,0.012315506032928256,5.542664520663096e-09,None,None,None,None, , , , 
1292, ,0.012315506032928256,5.941133984965041e-09,None,None,None,None, , , , 
1293, ,0.012315506032928256,6.3682499447185856e-09,None,None,None,None, , , , 
1294, ,0.012315506032928256,6.826071834272379e-09,None,None,None,None, , , , 
1295, ,0.012315506032928256,7.3168071434271765e-09,None,None,None,None, , , , 
1296, ,0.012315506032928256,7.842822061337681e-09,None,None,None,None, , , , 
1297, ,0.012315506032928256,8.406652885618316e-09,None,None,None,None, , , , 
1298, ,0.012315506032928256,9.011018251665036e-09,None,None,None,None, , , , 
1299, ,0.012315506032928256,9.658832241158707e-09,None,None,None,None, , , , 
1300, ,0.012315506032928256,1.0353218432956616e-08,None,None,None,None, , , , 
1301, ,0.012315506032928256,1.1097524964120722e-08,None,None,None,None, , , , 
1302, ,0.012315506032928256,1.1895340673703208e-08,None,None,None,None, , , , 
1303, ,0.012315506032928256,1.2750512407130128e-08,None,None,None,None, , , , 
1304, ,0.012315506032928256,1.3667163564620044e-08,None,None,None,None, , , , 
1305, ,0.012315506032928256,1.4649713983072851e-08,None,None,None,None, , , , 
1306, ,0.012315506032928256,1.5702901247293774e-08,None,None,None,None, , , , 
1307, ,0.012315506032928256,1.683180353330955e-08,None,None,None,None, , , , 
1308, ,0.012315506032928256,1.804186409392072e-08,None,None,None,None, , , , 
1309, ,0.012315506032928256,1.933891750455232e-08,None,None,None,None, , , , 
1310, ,0.012315506032928256,2.0729217795953697e-08,None,None,None,None, , , , 
1311, ,0.012315506032928256,2.221946860939524e-08,None,None,None,None, , , , 
1312, ,0.012315506032928256,2.3816855519761606e-08,None,None,None,None, , , , 
1313, ,0.012315506032928256,2.5529080682395162e-08,None,None,None,None, , , , 
1314, ,0.012315506032928256,2.7364399970746666e-08,None,None,None,None, , , , 
1315, ,0.012315506032928256,2.933166278390042e-08,None,None,None,None, , , , 
1316, ,0.012315506032928256,3.1440354715915e-08,None,None,None,None, , , , 
1317, ,0.012315506032928256,3.370064329271925e-08,None,None,None,None, , , , 
1318, ,0.012315506032928256,3.612342699709431e-08,None,None,None,None, , , , 
1319, ,0.012315506032928256,3.8720387818125565e-08,None,None,None,None, , , , 
1320, ,0.012315506032928256,4.1504047578504727e-08,None,None,None,None, , , , 
1321, ,0.012315506032928256,4.448782831127585e-08,None,None,None,None, , , , 
1322, ,0.012315506032928256,4.768611697714474e-08,None,None,None,None, , , , 
1323, ,0.012315506032928256,5.111433483440165e-08,None,None,None,None, , , , 
1324, ,0.012315506032928256,5.478901179593934e-08,None,None,None,None, , , , 
1325, ,0.012315506032928256,5.872786613189478e-08,None,None,None,None, , , , 
1326, ,0.012315506032928256,6.294988990221888e-08,None,None,None,None, , , , 
1327, ,0.012315506032928256,6.747544053110687e-08,None,None,None,None, , , , 
1328, ,0.012315506032928256,7.232633896483534e-08,None,None,None,None, , , , 
1329, ,0.012315506032928256,7.752597488629465e-08,None,None,None,None, , , , 
1330, ,0.012315506032928256,8.309941949353386e-08,None,None,None,None, , , , 
1331, ,0.012315506032928256,8.907354638610439e-08,None,None,None,None, , , , 
1332, ,0.012315506032928256,9.547716114208066e-08,None,None,None,None, , , , 
1333, ,0.012315506032928256,1.0234114021054528e-07,None,None,None,None, , , , 
1334, ,0.012315506032928256,1.0969857978923841e-07,None,None,None,None, , , , 
1335, ,0.012315506032928256,1.1758495540521555e-07,None,None,None,None, , , , 
1336, ,0.012315506032928256,1.2603829296797277e-07,None,None,None,None, , , , 
1337, ,0.012315506032928256,1.350993521198025e-07,None,None,None,None, , , , 
1338, ,0.012315506032928256,1.4481182276745328e-07,None,None,None,None, , , , 
1339, ,0.012315506032928256,1.552225357427048e-07,None,None,None,None, , , , 
1340, ,0.012315506032928256,1.6638168860761273e-07,None,None,None,None, , , , 
1341, ,0.012315506032928256,1.7834308769319093e-07,None,None,None,None, , , , 
1342, ,0.012315506032928256,1.9116440753857e-07,None,None,None,None, , , , 
1343, ,0.012315506032928256,2.049074689815846e-07,None,None,None,None, , , , 
1344, ,0.012315506032928256,2.1963853724165468e-07,None,None,None,None, , , , 
1345, ,0.012315506032928256,2.3542864143224158e-07,None,None,None,None, , , , 
1346, ,0.012315506032928256,2.523539170434766e-07,None,None,None,None, , , , 
1347, ,0.012315506032928256,2.7049597304631316e-07,None,None,None,None, , , , 
1348, ,0.012315506032928256,2.899422853882875e-07,None,None,None,None, , , , 
1349, ,0.012315506032928256,3.107866187782014e-07,None,None,None,None, , , , 
1350, ,0.012315506032928256,3.33129478793467e-07,None,None,None,None, , , , 
1351, ,0.012315506032928256,3.5707859649004626e-07,None,None,None,None, , , , 
1352, ,0.012315506032928256,3.827494478516307e-07,None,None,None,None, , , , 
1353, ,0.012315506032928256,4.1026581058271904e-07,None,None,None,None, , , , 
1354, ,0.012315506032928256,4.397603609302722e-07,None,None,None,None, , , , 
1355, ,0.012315506032928256,4.7137531341167185e-07,None,None,None,None, , , , 
1356, ,0.012315506032928256,5.052631065335679e-07,None,None,None,None, , , , 
1357, ,0.012315506032928256,5.415871378079465e-07,None,None,None,None, , , , 
1358, ,0.012315506032928256,5.805225516094896e-07,None,None,None,None, , , , 
1359, ,0.012315506032928256,6.222570836730232e-07,None,None,None,None, , , , 
1360, ,0.012315506032928256,6.669919663030115e-07,None,None,None,None, , , , 
1361, ,0.012315506032928256,7.149428986597576e-07,None,None,None,None, , , , 
1362, ,0.012315506032928256,7.663410868007445e-07,None,None,None,None, , , , 
1363, ,0.012315506032928256,8.214343584919422e-07,None,None,None,None, , , , 
1364, ,0.012315506032928256,8.804883581643463e-07,None,None,None,None, , , , 
1365, ,0.012315506032928256,9.437878277775371e-07,None,None,None,None, , , , 
1366, ,0.012315506032928256,1.0116379797662072e-06,None,None,None,None, , , , 
1367, ,0.012315506032928256,1.0843659686896086e-06,None,None,None,None, , , , 
1368, ,0.012315506032928256,1.162322468679852e-06,None,None,None,None, , , , 
1369, ,0.012315506032928256,1.245883364295008e-06,None,None,None,None, , , , 
1370, ,0.012315506032928256,1.3354515629298971e-06,None,None,None,None, , , , 
1371, ,0.012315506032928256,1.4314589375234786e-06,None,None,None,None, , , , 
1372, ,0.012315506032928256,1.53436840893001e-06,None,None,None,None, , , , 
1373, ,0.012315506032928256,1.644676177994663e-06,None,None,None,None, , , , 
1374, ,0.012315506032928256,1.762914118095948e-06,None,None,None,None, , , , 
1375, ,0.012315506032928256,1.8896523396912082e-06,None,None,None,None, , , , 
1376, ,0.012315506032928256,2.0255019392306664e-06,None,None,None,None, , , , 
1377, ,0.012315506032928256,2.171117945694501e-06,None,None,None,None, , , , 
1378, ,0.012315506032928256,2.3272024789604077e-06,None,None,None,None, , , , 
1379, ,0.012315506032928256,2.494508135230317e-06,None,None,None,None, , , , 
1380, ,0.012315506032928256,2.673841615839944e-06,None,None,None,None, , , , 
1381, ,0.012315506032928256,2.8660676169482507e-06,None,None,None,None, , , , 
1382, ,0.012315506032928256,3.0721129988617532e-06,None,None,None,None, , , , 
1383, ,0.012315506032928256,3.292971255097148e-06,None,None,None,None, , , , 
1384, ,0.012315506032928256,3.5297073027306505e-06,None,None,None,None, , , , 
1385, ,0.012315506032928256,3.783462617131925e-06,None,None,None,None, , , , 
1386, ,0.012315506032928256,4.0554607358408275e-06,None,None,None,None, , , , 
1387, ,0.012315506032928256,4.3470131581250175e-06,None,None,None,None, , , , 
1388, ,0.012315506032928256,4.6595256686646765e-06,None,None,None,None, , , , 
1389, ,0.012315506032928256,4.99450511585514e-06,None,None,None,None, , , , 
1390, ,0.012315506032928256,5.353566677410719e-06,None,None,None,None, , , , 
1391, ,0.012315506032928256,5.738441648302393e-06,None,None,None,None, , , , 
1392, ,0.012315506032928256,6.150985788580505e-06,None,None,None,None, , , , 
1393, ,0.012315506032928256,6.593188271333541e-06,None,None,None,None, , , , 
1394, ,0.012315506032928256,7.067181273927492e-06,None,None,None,None, , , , 
1395, ,0.012315506032928256,7.575250258771904e-06,None,None,None,None, , , , 
1396, ,0.012315506032928256,8.119844993184007e-06,None,None,None,None, , , , 
1397, ,0.012315506032928256,8.703591361485167e-06,None,None,None,None, , , , 
1398, ,0.012315506032928256,9.329304026284676e-06,None,None,None,None, , , , 
1399, ,0.012315506032928256,1e-05,None,None,None,None, , , , 
1400, ,0.012750512407130129,1.0000000000000001e-11,None,None,None,None, , , , 
1401, ,0.012750512407130129,1.0718913192051263e-11,None,None,None,None, , , , 
1402, ,0.012750512407130129,1.1489510001873107e-11,None,None,None,None, , , , 
1403, ,0.012750512407130129,1.2315506032928262e-11,None,None,None,None, , , , 
1404, ,0.012750512407130129,1.3200884008314167e-11,None,None,None,None, , , , 
1405, ,0.012750512407130129,1.4149912974345786e-11,None,None,None,None, , , , 
1406, ,0.012750512407130129,1.5167168884709242e-11,None,None,None,None, , , , 
1407, ,0.012750512407130129,1.6257556664437934e-11,None,None,None,None, , , , 
1408, ,0.012750512407130129,1.7426333860096473e-11,None,None,None,None, , , , 
1409, ,0.012750512407130129,1.8679135990207848e-11,None,None,None,None, , , , 
1410, ,0.012750512407130129,2.0022003718155844e-11,None,None,None,None, , , , 
1411, ,0.012750512407130129,2.1461411978584013e-11,None,None,None,None, , , , 
1412, ,0.012750512407130129,2.300430119772921e-11,None,None,None,None, , , , 
1413, ,0.012750512407130129,2.465811075822604e-11,None,None,None,None, , , , 
1414, ,0.012750512407130129,2.643081486974103e-11,None,None,None,None, , , , 
1415, ,0.012750512407130129,2.833096101839318e-11,None,None,None,None, , , , 
1416, ,0.012750512407130129,3.036771118035461e-11,None,None,None,None, , , , 
1417, ,0.012750512407130129,3.255088599835057e-11,None,None,None,None, , , , 
1418, ,0.012750512407130129,3.4891012134067674e-11,None,None,None,None, , , , 
1419, ,0.012750512407130129,3.739937302478801e-11,None,None,None,None, , , , 
1420, ,0.012750512407130129,4.0088063288984646e-11,None,None,None,None, , , , 
1421, ,0.012750512407130129,4.297004704320835e-11,None,None,None,None, , , , 
1422, ,0.012750512407130129,4.605922041145113e-11,None,None,None,None, , , , 
1423, ,0.012750512407130129,4.937047852839004e-11,None,None,None,None, , , , 
1424, ,0.012750512407130129,5.2919787359584366e-11,None,None,None,None, , , , 
1425, ,0.012750512407130129,5.672426068491989e-11,None,None,None,None, , , , 
1426, ,0.012750512407130129,6.080224261649427e-11,None,None,None,None, , , , 
1427, ,0.012750512407130129,6.517339604882421e-11,None,None,None,None, , , , 
1428, ,0.012750512407130129,6.985879746785235e-11,None,None,None,None, , , , 
1429, ,0.012750512407130129,7.48810385759003e-11,None,None,None,None, , , , 
1430, ,0.012750512407130129,8.026433522257174e-11,None,None,None,None, , , , 
1431, ,0.012750512407130129,8.603464416684492e-11,None,None,None,None, , , , 
1432, ,0.012750512407130129,9.221978823334341e-11,None,None,None,None, , , , 
1433, ,0.012750512407130129,9.884959046625586e-11,None,None,None,None, , , , 
1434, ,0.012750512407130129,1.0595601792776149e-10,None,None,None,None, , , , 
1435, ,0.012750512407130129,1.1357333583431027e-10,None,None,None,None, , , , 
1436, ,0.012750512407130129,1.217382727739662e-10,None,None,None,None, , , , 
1437, ,0.012750512407130129,1.3049019780144016e-10,None,None,None,None, , , , 
1438, ,0.012750512407130129,1.398713102647236e-10,None,None,None,None, , , , 
1439, ,0.012750512407130129,1.4992684327860468e-10,None,None,None,None, , , , 
1440, ,0.012750512407130129,1.6070528182616384e-10,None,None,None,None, , , , 
1441, ,0.012750512407130129,1.722585965398784e-10,None,None,None,None, , , , 
1442, ,0.012750512407130129,1.8464249428955463e-10,None,None,None,None, , , , 
1443, ,0.012750512407130129,1.979166867853557e-10,None,None,None,None, , , , 
1444, ,0.012750512407130129,2.121451784910628e-10,None,None,None,None, , , , 
1445, ,0.012750512407130129,2.273965752357932e-10,None,None,None,None, , , , 
1446, ,0.012750512407130129,2.4374441501222216e-10,None,None,None,None, , , , 
1447, ,0.012750512407130129,2.6126752255633265e-10,None,None,None,None, , , , 
1448, ,0.012750512407130129,2.8005038941836253e-10,None,None,None,None, , , , 
1449, ,0.012750512407130129,3.0018358135755917e-10,None,None,None,None, , , , 
1450, ,0.012750512407130129,3.2176417502507347e-10,None,None,None,None, , , , 
1451, ,0.012750512407130129,3.4489622604057533e-10,None,None,None,None, , , , 
1452, ,0.012750512407130129,3.696912707195032e-10,None,None,None,None, , , , 
1453, ,0.012750512407130129,3.9626886387014783e-10,None,None,None,None, , , , 
1454, ,0.012750512407130129,4.2475715525368935e-10,None,None,None,None, , , , 
1455, ,0.012750512407130129,4.552935074866938e-10,None,None,None,None, , , , 
1456, ,0.012750512407130129,4.880251583654433e-10,None,None,None,None, , , , 
1457, ,0.012750512407130129,5.231099308056258e-10,None,None,None,None, , , , 
1458, ,0.012750512407130129,5.60716993820547e-10,None,None,None,None, , , , 
1459, ,0.012750512407130129,6.010276782070387e-10,None,None,None,None, , , , 
1460, ,0.012750512407130129,6.442363508721371e-10,None,None,None,None, , , , 
1461, ,0.012750512407130129,6.905513520162316e-10,None,None,None,None, , , , 
1462, ,0.012750512407130129,7.401959996915653e-10,None,None,None,None, , , , 
1463, ,0.012750512407130129,7.934096665797492e-10,None,None,None,None, , , , 
1464, ,0.012750512407130129,8.504489341802668e-10,None,None,None,None, , , , 
1465, ,0.012750512407130129,9.115888299750837e-10,None,None,None,None, , , , 
1466, ,0.012750512407130129,9.771241535346502e-10,None,None,None,None, , , , 
1467, ,0.012750512407130129,1.0473708979594486e-09,None,None,None,None, , , , 
1468, ,0.012750512407130129,1.1226677735108114e-09,None,None,None,None, , , , 
1469, ,0.012750512407130129,1.2033778407775904e-09,None,None,None,None, , , , 
1470, ,0.012750512407130129,1.289890261253308e-09,None,None,None,None, , , , 
1471, ,0.012750512407130129,1.3826221737646535e-09,None,None,None,None, , , , 
1472, ,0.012750512407130129,1.4820207057988602e-09,None,None,None,None, , , , 
1473, ,0.012750512407130129,1.5885651294280526e-09,None,None,None,None, , , , 
1474, ,0.012750512407130129,1.702769172225898e-09,None,None,None,None, , , , 
1475, ,0.012750512407130129,1.825183494319039e-09,None,None,None,None, , , , 
1476, ,0.012750512407130129,1.956398343517065e-09,None,None,None,None, , , , 
1477, ,0.012750512407130129,2.0970464013232305e-09,None,None,None,None, , , , 
1478, ,0.012750512407130129,2.2478058335487303e-09,None,None,None,None, , , , 
1479, ,0.012750512407130129,2.409403560239527e-09,None,None,None,None, , , , 
1480, ,0.012750512407130129,2.582618760682675e-09,None,None,None,None, , , , 
1481, ,0.012750512407130129,2.768286630392061e-09,None,None,None,None, , , , 
1482, ,0.012750512407130129,2.9673024081888724e-09,None,None,None,None, , , , 
1483, ,0.012750512407130129,3.180625692794119e-09,None,None,None,None, , , , 
1484, ,0.012750512407130129,3.409285069746807e-09,None,None,None,None, , , , 
1485, ,0.012750512407130129,3.654383070957262e-09,None,None,None,None, , , , 
1486, ,0.012750512407130129,3.917101490809261e-09,None,None,None,None, , , , 
1487, ,0.012750512407130129,4.198707084443906e-09,None,None,None,None, , , , 
1488, ,0.012750512407130129,4.500557675700488e-09,None,None,None,None, , , , 
1489, ,0.012750512407130129,4.824108704165374e-09,None,None,None,None, , , , 
1490, ,0.012750512407130129,5.170920242896755e-09,None,None,None,None, , , , 
1491, ,0.012750512407130129,5.542664520663096e-09,None,None,None,None, , , , 
1492, ,0.012750512407130129,5.941133984965041e-09,None,None,None,None, , , , 
1493, ,0.012750512407130129,6.3682499447185856e-09,None,None,None,None, , , , 
1494, ,0.012750512407130129,6.826071834272379e-09,None,None,None,None, , , , 
1495, ,0.012750512407130129,7.3168071434271765e-09,None,None,None,None, , , , 
1496, ,0.012750512407130129,7.842822061337681e-09,None,None,None,None, , , , 
1497, ,0.012750512407130129,8.406652885618316e-09,None,None,None,None, , , , 
1498, ,0.012750512407130129,9.011018251665036e-09,None,None,None,None, , , , 
1499, ,0.012750512407130129,9.658832241158707e-09,None,None,None,None, , , , 
1500, ,0.012750512407130129,1.0353218432956616e-08,None,None,None,None, , , , 
1501, ,0.012750512407130129,1.1097524964120722e-08,None,None,None,None, , , , 
1502, ,0.012750512407130129,1.1895340673703208e-08,None,None,None,None, , , , 
1503, ,0.012750512407130129,1.2750512407130128e-08,None,None,None,None, , , , 
1504, ,0.012750512407130129,1.3667163564620044e-08,None,None,None,None, , , , 
1505, ,0.012750512407130129,1.4649713983072851e-08,None,None,None,None, , , , 
1506, ,0.012750512407130129,1.5702901247293774e-08,None,None,None,None, , , , 
1507, ,0.012750512407130129,1.683180353330955e-08,None,None,None,None, , , , 
1508, ,0.012750512407130129,1.804186409392072e-08,None,None,None,None, , , , 
1509, ,0.012750512407130129,1.933891750455232e-08,None,None,None,None, , , , 
1510, ,0.012750512407130129,2.0729217795953697e-08,None,None,None,None, , , , 
1511, ,0.012750512407130129,2.221946860939524e-08,None,None,None,None, , , , 
1512, ,0.012750512407130129,2.3816855519761606e-08,None,None,None,None, , , , 
1513, ,0.012750512407130129,2.5529080682395162e-08,None,None,None,None, , , , 
1514, ,0.012750512407130129,2.7364399970746666e-08,None,None,None,None, , , , 
1515, ,0.012750512407130129,2.933166278390042e-08,None,None,None,None, , , , 
1516, ,0.012750512407130129,3.1440354715915e-08,None,None,None,None, , , , 
1517, ,0.012750512407130129,3.370064329271925e-08,None,None,None,None, , , , 
1518, ,0.012750512407130129,3.612342699709431e-08,None,None,None,None, , , , 
1519, ,0.012750512407130129,3.8720387818125565e-08,None,None,None,None, , , , 
1520, ,0.012750512407130129,4.1504047578504727e-08,None,None,None,None, , , , 
1521, ,0.012750512407130129,4.448782831127585e-08,None,None,None,None, , , , 
1522, ,0.012750512407130129,4.768611697714474e-08,None,None,None,None, , , , 
1523, ,0.012750512407130129,5.111433483440165e-08,None,None,None,None, , , , 
1524, ,0.012750512407130129,5.478901179593934e-08,None,None,None,None, , , , 
1525, ,0.012750512407130129,5.872786613189478e-08,None,None,None,None, , , , 
1526, ,0.012750512407130129,6.294988990221888e-08,None,None,None,None, , , , 
1527, ,0.012750512407130129,6.747544053110687e-08,None,None,None,None, , , , 
1528, ,0.012750512407130129,7.232633896483534e-08,None,None,None,None, , , , 
1529, ,0.012750512407130129,7.752597488629465e-08,None,None,None,None, , , , 
1530, ,0.012750512407130129,8.309941949353386e-08,None,None,None,None, , , , 
1531, ,0.012750512407130129,8.907354638610439e-08,None,None,None,None, , , , 
1532, ,0.012750512407130129,9.547716114208066e-08,None,None,None,None, , , , 
1533, ,0.012750512407130129,1.0234114021054528e-07,None,None,None,None, , , , 
1534, ,0.012750512407130129,1.0969857978923841e-07,None,None,None,None, , , , 
1535, ,0.012750512407130129,1.1758495540521555e-07,None,None,None,None, , , , 
1536, ,0.012750512407130129,1.2603829296797277e-07,None,None,None,None, , , , 
1537, ,0.012750512407130129,1.350993521198025e-07,None,None,None,None, , , , 
1538, ,0.012750512407130129,1.4481182276745328e-07,None,None,None,None, , , , 
1539, ,0.012750512407130129,1.552225357427048e-07,None,None,None,None, , , , 
1540, ,0.012750512407130129,1.6638168860761273e-07,None,None,None,None, , , , 
1541, ,0.012750512407130129,1.7834308769319093e-07,None,None,None,None, , , , 
1542, ,0.012750512407130129,1.9116440753857e-07,None,None,None,None, , , , 
1543, ,0.012750512407130129,2.049074689815846e-07,None,None,None,None, , , , 
1544, ,0.012750512407130129,2.1963853724165468e-07,None,None,None,None, , , , 
1545, ,0.012750512407130129,2.3542864143224158e-07,None,None,None,None, , , , 
1546, ,0.012750512407130129,2.523539170434766e-07,None,None,None,None, , , , 
1547, ,0.012750512407130129,2.7049597304631316e-07,None,None,None,None, , , , 
1548, ,0.012750512407130129,2.899422853882875e-07,None,None,None,None, , , , 
1549, ,0.012750512407130129,3.107866187782014e-07,None,None,None,None, , , , 
1550, ,0.012750512407130129,3.33129478793467e-07,None,None,None,None, , , , 
1551, ,0.012750512407130129,3.5707859649004626e-07,None,None,None,None, , , , 
1552, ,0.012750512407130129,3.827494478516307e-07,None,None,None,None, , , , 
1553, ,0.012750512407130129,4.1026581058271904e-07,None,None,None,None, , , , 
1554, ,0.012750512407130129,4.397603609302722e-07,None,None,None,None, , , , 
1555, ,0.012750512407130129,4.7137531341167185e-07,None,None,None,None, , , , 
