Counter,mX[GeV],mA[GeV],Epsilon,Capture[s-1],Annihilation[s-1],GammaAnn[s-1],IceCubeSignal,SommerfeldFile,BranchingRatioFile,Resolution,Kappa0[GeV5]
197, ,0.010722672220103232,7.564633275546291e-06,None,None,None,0.0, , , , 
198, ,0.010722672220103232,8.697490026177835e-06,None,None,None,0.0, , , , 
199, ,0.010722672220103232,1e-05,None,None,None,0.0, , , , 
200, ,0.011497569953977356,1.0000000000000001e-11,None,None,None,1.33300715e-06, , , , 
201, ,0.011497569953977356,1.1497569953977356e-11,None,None,None,3.07923750037e-06, , , , 
202, ,0.011497569953977356,1.3219411484660286e-11,None,None,None,7.11370045931e-06, , , , 
203, ,0.011497569953977356,1.519911082952933e-11,None,None,None,1.64326495735e-05, , , , 
204, ,0.011497569953977356,1.747528400007683e-11,None,None,None,3.79613455761e-05, , , , 
205, ,0.011497569953977356,2.0092330025650463e-11,None,None,None,8.76951030516e-05, , , , 
206, ,0.011497569953977356,2.3101297000831577e-11,None,None,None,0.000202582050599, , , , 
207, ,0.011497569953977356,2.6560877829466842e-11,None,None,None,0.000467986740343, , , , 
208, ,0.011497569953977356,3.0538555088334125e-11,None,None,None,0.00108107710111, , , , 
209, ,0.011497569953977356,3.511191734215128e-11,None,None,None,0.00249732617564, , , , 
210, ,0.011497569953977356,4.03701725859655e-11,None,None,None,0.00576884308489, , , , 
211, ,0.011497569953977356,4.641588833612773e-11,None,None,None,0.0133258951822, , , , 
212, ,0.011497569953977356,5.336699231206302e-11,None,None,None,0.0307816926398, , , , 
213, ,0.011497569953977356,6.135907273413164e-11,None,None,None,0.0711011994753, , , , 
214, ,0.011497569953977356,7.05480231071863e-11,None,None,None,0.164227395233, , , , 
215, ,0.011497569953977356,8.111308307896889e-11,None,None,None,0.379307208709, , , , 
216, ,0.011497569953977356,9.32603346883218e-11,None,None,None,0.876008413606, , , , 
217, ,0.011497569953977356,1.0722672220103252e-10,None,None,None,2.02295828866, , , , 
218, ,0.011497569953977356,1.2328467394420634e-10,None,None,None,4.67105119769, , , , 
219, ,0.011497569953977356,1.4174741629268076e-10,None,None,None,10.783885167, , , , 
220, ,0.011497569953977356,1.629750834620647e-10,None,None,None,24.8912979917, , , , 
221, ,0.011497569953977356,1.8738174228603868e-10,None,None,None,57.4384496313, , , , 
222, ,0.011497569953977356,2.154434690031887e-10,None,None,None,132.496272077, , , , 
223, ,0.011497569953977356,2.477076355991714e-10,None,None,None,305.492852069, , , , 
224, ,0.011497569953977356,2.8480358684358053e-10,None,None,None,703.930835033, , , , 
225, ,0.011497569953977356,3.274549162877732e-10,None,None,None,1620.71059042, , , , 
226, ,0.011497569953977356,3.764935806792472e-10,None,None,None,3727.48499073, , , , 
227, ,0.011497569953977356,4.328761281083062e-10,None,None,None,8560.82221886, , , , 
228, ,0.011497569953977356,4.977023564332114e-10,None,None,None,19625.2051553, , , , 
229, ,0.011497569953977356,5.722367659350221e-10,None,None,None,44881.3442141, , , , 
230, ,0.011497569953977356,6.579332246575682e-10,None,None,None,102318.285847, , , , 
231, ,0.011497569953977356,7.564633275546291e-10,None,None,None,232311.734636, , , , 
232, ,0.011497569953977356,8.697490026177835e-10,None,None,None,524695.672589, , , , 
233, ,0.011497569953977356,1e-09,None,None,None,1177130.37938, , , , 
234, ,0.011497569953977356,1.1497569953977357e-09,None,None,None,2618444.14003, , , , 
235, ,0.011497569953977356,1.3219411484660288e-09,None,None,None,5762831.02715, , , , 
236, ,0.011497569953977356,1.519911082952933e-09,None,None,None,12517985.5469, , , , 
237, ,0.011497569953977356,1.747528400007683e-09,None,None,None,26764899.756, , , , 
238, ,0.011497569953977356,2.009233002565046e-09,None,None,None,56172100.603, , , , 
239, ,0.011497569953977356,2.310129700083158e-09,None,None,None,115416275.141, , , , 
240, ,0.011497569953977356,2.656087782946684e-09,None,None,None,231684586.278, , , , 
241, ,0.011497569953977356,3.0538555088334124e-09,None,None,None,453829992.481, , , , 
242, ,0.011497569953977356,3.5111917342151277e-09,None,None,None,867501885.165, , , , 
243, ,0.011497569953977356,4.0370172585965495e-09,None,None,None,1620503411.32, , , , 
244, ,0.011497569953977356,4.641588833612792e-09,None,None,None,2966347370.3, , , , 
245, ,0.011497569953977356,5.336699231206302e-09,None,None,None,5340596039.6, , , , 
246, ,0.011497569953977356,6.135907273413188e-09,None,None,None,9495665899.27, , , , 
247, ,0.011497569953977356,7.054802310718632e-09,None,None,None,16738096005.0, , , , 
248, ,0.011497569953977356,8.111308307896891e-09,None,None,None,29342903368.9, , , , 
249, ,0.011497569953977356,9.32603346883218e-09,None,None,None,51271735173.5, , , , 
250, ,0.011497569953977356,1.0722672220103233e-08,None,None,None,89410720924.6, , , , 
251, ,0.011497569953977356,1.232846739442066e-08,None,None,None,155695544557.0, , , , 
252, ,0.011497569953977356,1.4174741629268047e-08,None,None,None,270744049995.0, , , , 
