Counter,mX[GeV],mA[GeV],Epsilon,Capture[s-1],Annihilation[s-1],GammaAnn[s-1],IceCubeSignal,SommerfeldFile,BranchingRatioFile,Resolution,Kappa0[GeV5]
186, ,0.02030917620904736,1e-07,1.19266724402e+18,6.1212684879e-48,5.96333622011e+17,1.29128536458e+13, , , , 
187, ,0.02030917620904736,1.4251026703029992e-07,2.42220892176e+18,6.1212684879e-48,1.21110446088e+18,2.00165686969e+12, , , , 
188, ,0.02030917620904736,2.0309176209047388e-07,4.91930678071e+18,6.1212684879e-48,2.45965339036e+18,10536144197.3, , , , 
189, ,0.02030917620904736,2.8942661247167523e-07,9.99070682358e+18,6.1212684879e-48,4.99535341179e+18,57597.4016577, , , , 
190, ,0.02030917620904736,4.124626382901357e-07,2.02903025333e+19,6.1212684879e-48,1.01451512667e+19,2.74623519396e-07, , , , 
191, ,0.02030917620904736,5.87801607227491e-07,4.12079329484e+19,6.1212684879e-48,2.06039664742e+19,6.47082209457e-31, , , , 
192, ,0.02030917620904736,8.376776400682923e-07,8.36899171459e+19,6.1212684879e-48,4.1844958573e+19,1.55054734296e-79, , , , 
193, ,0.02030917620904736,1.193776641714438e-06,1.69967327424e+20,6.1212684879e-48,8.49836637119e+19,6.48526101408e-179, , , , 
194, ,0.02030917620904736,1.701254279852589e-06,3.45189640243e+20,6.1212684879e-48,1.72594820121e+20,0.0, , , , 
195, ,0.02030917620904736,2.424462017082331e-06,7.01051722923e+20,6.1212684879e-48,3.50525861462e+20,0.0, , , , 
196, ,0.02030917620904736,3.455107294592218e-06,1.42377829725e+21,6.1212684879e-48,7.11889148625e+20,0.0, , , , 
197, ,0.02030917620904736,4.923882631706742e-06,2.89157643215e+21,6.1212684879e-48,1.44578821607e+21,0.0, , , , 
198, ,0.02030917620904736,7.017038286703838e-06,5.87255352824e+21,6.1212684879e-48,2.93627676412e+21,0.0, , , , 
199, ,0.02030917620904736,1e-05,1.19266724402e+22,6.1212684879e-48,5.96333622011e+21,0.0, , , , 
200, ,0.024244620170823284,1.0000000000000001e-11,5872553553.98,6.38584555637e-47,22064690.3294,0.00016419516331, , , , 
201, ,0.024244620170823284,1.4251026703029965e-11,11926672492.5,6.38584555637e-47,90539937.3426,0.00136833719515, , , , 
202, ,0.024244620170823284,2.030917620904739e-11,24222089323.8,6.38584555637e-47,369569212.857,0.0113432964136, , , , 
203, ,0.024244620170823284,2.8942661247167522e-11,49193068022.8,6.38584555637e-47,1492736586.69,0.0930506140521, , , , 
204, ,0.024244620170823284,4.124626382901348e-11,99907068673.8,6.38584555637e-47,5906025650.66,0.747693347741, , , , 
205, ,0.024244620170823284,5.878016072274922e-11,202903026223.0,6.38584555637e-47,22466763578.3,5.77644892876, , , , 
206, ,0.024244620170823284,8.376776400682924e-11,412079331290.0,6.38584555637e-47,79669178876.2,41.6008581175, , , , 
207, ,0.024244620170823284,1.1937766417144355e-10,836899175128.0,6.38584555637e-47,252550134477.0,267.824607013, , , , 
208, ,0.024244620170823284,1.7012542798525856e-10,1.69967328169e+12,6.38584555637e-47,690173915721.0,1486.45161531, , , , 
209, ,0.024244620170823284,2.4244620170823307e-10,3.45189641756e+12,6.38584555637e-47,1.62680775026e+12,7115.65541207, , , , 
210, ,0.024244620170823284,3.455107294592218e-10,7.01051725996e+12,6.38584555637e-47,3.47085688269e+12,30831.5781877, , , , 
