Counter,mX[GeV],mA[GeV],ThermAvgSommerfeld,Kappa0
295, ,0.022601728653221874,29279.308480761832, 
296, ,0.02266429095550513,20024.7501091041, 
297, ,0.02272702643222681,14779.348466190879, 
298, ,0.022789935562739262,11541.30097273689, 
299, ,0.02285301882772169,9419.761118582626, 
300, ,0.022916276709183826,7970.858221962149, 
301, ,0.022979709690469627,6954.201932468349, 
302, ,0.023043318256260964,6231.242577067957, 
303, ,0.023107102892581347,5718.46974671845, 
304, ,0.02317106408679954,5364.174309823065, 
305, ,0.02323520232763345,5136.250076254333, 
306, ,0.023299518105153717,5015.581091034144, 
307, ,0.02336401191078752,4992.491679449167, 
308, ,0.02342868423732233,5065.06574030047, 
309, ,0.023493535578909663,5238.817059704594, 
310, ,0.023558566431068868,5527.6121330241685, 
311, ,0.023623777290690897,5956.12032609503, 
312, ,0.02368916865604214,6564.570016731512, 
313, ,0.02375474102676817,7417.492958682679, 
314, ,0.023820494903897628,8620.02317275812, 
315, ,0.02388643078984598,10349.646001025598, 
316, ,0.02395254918841942,12922.177972585072, 
317, ,0.024018850604818686,16941.078748869462, 
318, ,0.024085335545642912,23675.087418319687, 
319, ,0.024152004518893586,36166.970391173105, 
320, ,0.024218858033978226,63252.16217545774, 
321, ,0.02428589660171455,139680.4957093579, 
322, ,0.024353120734334148,504258.6813776005, 
323, ,0.024420530945486508,2636860.659719093, 
324, ,0.02448812775024292,322188.5710087615, 
325, ,0.02455591166510039,107210.31553425358, 
326, ,0.024623883207985628,52536.45245505325, 
327, ,0.02469204289825895,31330.625096040152, 
328, ,0.024760391256718327,21037.449346065692, 
329, ,0.024828928805603275,15304.709733008372, 
330, ,0.02489765606859889,11805.10903044697, 
331, ,0.024966573570839864,9527.063681644337, 
332, ,0.025035681838914456,7974.837994007872, 
333, ,0.025104981400868552,6883.05058084136, 
334, ,0.02517447278620967,6099.836024799074, 
335, ,0.025244156525911058,5533.823552473815, 
336, ,0.02531403315241567,5128.068763268859, 
337, ,0.02538410319964032,4846.4173948809, 
338, ,0.02545436720297967,4666.04697324166, 
339, ,0.02552482569931043,4573.29877640195, 
340, ,0.02559547922699536,4561.402015831294, 
341, ,0.02566632832588744,4629.408354807865, 
342, ,0.02573737353733398,4782.040598510521, 
343, ,0.02580861540418074,5030.41418697055, 
344, ,0.02588005447077614,5393.827234545959, 
345, ,0.02595169128297533,5903.136388894729, 
346, ,0.02602352638814441,6606.797990393117, 
347, ,0.02609556033516462,7581.782196350105, 
348, ,0.026167793674436515,8954.043260360364, 
349, ,0.02624022695788418,10939.119527120736, 
350, ,0.02631286073895942,13928.774296194697, 
351, ,0.026385695572646074,18694.135079604202, 
352, ,0.026458732015464097,26924.42577665167, 
353, ,0.026531970625474008,42916.76907295509, 
354, ,0.026605411962281,80337.46466318196, 
355, ,0.026679056587039264,202214.5045623124, 
356, ,0.02675290506245632,1022353.169755719, 
357, ,0.02682695795279726,1102955.2326524053, 
358, ,0.026901215823889074,209445.72563316196, 
359, ,0.02697567924312497,81802.59423875307, 
360, ,0.02705034877946878,43263.29459029121, 
361, ,0.02712522500345917,26943.394942400086, 
362, ,0.02720030848721411,18592.461636088054, 
363, ,0.02727559980443521,13774.98332902047, 
364, ,0.02735109953041209,10759.009553293097, 
365, ,0.02742680824202682,8757.657441538679, 
366, ,0.027502726517758248,7372.5045522798855, 
367, ,0.02757885493768656,6384.807232956416, 
368, ,0.02765519408349748,5666.801414279929, 
369, ,0.027731744538487004,5140.252242844395, 
370, ,0.027808506887565625,4755.580548045675, 
371, ,0.027885481717262902,4480.715331734552, 
372, ,0.02796266961573194,4294.872697579473, 
373, ,0.028040071172753856,4184.99239587939, 
374, ,0.02811768697974231,4143.70579322256, 
375, ,0.028195517629747983,4168.264143414581, 
376, ,0.02827356371746322,4260.150679794004, 
377, ,0.0283518258392264,4425.2809313172775, 
378, ,0.028430304593026638,4674.839469313612, 
379, ,0.028509000578508283,5026.963484922825, 
380, ,0.028587914396975517,5509.730015232288, 
381, ,0.028667046651396976,6166.350342206503, 
382, ,0.02874639794641028,7064.371002287392, 
383, ,0.0288259688883268,8312.618283365773, 
384, ,0.028905760085136067,10094.135612357886, 
385, ,0.02898577214651066,12734.799590296841, 
386, ,0.0290660056838107,16859.407670761524, 
387, ,0.029146461310088568,23789.583169597066, 
388, ,0.029227139640093613,36725.86470715674, 
389, ,0.029308041290276806,65113.377332929595, 
390, ,0.0293891668787955,147265.17541129093, 
391, ,0.029470517025518093,567577.6850286481, 
392, ,0.02955209235202888,2676389.285293587, 
393, ,0.029633893481632582,313817.1534292915, 
394, ,0.029715921039359387,104555.71918641936, 
395, ,0.029798175651969506,51320.269689100984, 
396, ,0.029880657947958064,30590.982620610634, 
397, ,0.029963368557559874,20490.953839165897, 
398, ,0.030046308112754275,14845.473137308418, 
399, ,0.030129477247269918,11385.679019568988, 
400, ,0.03021287659658965,9122.618506096216, 
401, ,0.03029650679795538,7570.307764991738, 
402, ,0.030380368490372886,6467.77432024866, 
403, ,0.03046446231461675,5665.039684388608, 
404, ,0.03054878891323522,5071.249406124899, 
405, ,0.03063334893055517,4629.085707303726, 
406, ,0.03071814301268697,4301.304180438177, 
407, ,0.030803171807529426,4063.2775052696516, 
408, ,0.030888435964774818,3898.703706514294, 
409, ,0.030973936135913687,3797.0786153357976, 
410, ,0.031059672974240043,3752.21212467576, 
411, ,0.03114564713485613,3761.4101601286034, 
412, ,0.031231859274677608,3825.1307237258416, 
413, ,0.031318310052438444,3947.0372996546, 
414, ,0.03140500012869605,4134.460947870063, 
415, ,0.031491930165836235,4399.374281767544, 
416, ,0.031579100828078355,4760.108876339852, 
417, ,0.031666512781480353,5244.264203253557, 
418, ,0.031754166693943764,5893.663000240872, 
419, ,0.03184206323521899,6773.0299633220675, 
420, ,0.031930203076910274,7985.843581406301, 
421, ,0.03201858689248088,9704.913260623081, 
422, ,0.03210721535725826,12235.538140313089, 
423, ,0.03219608914843918,16157.708278307657, 
424, ,0.032285208945094936,22683.87048751158, 
425, ,0.032374575428176434,34703.161056197714, 
426, ,0.032464189280519584,60541.808470401804, 
427, ,0.03255405118685032,132692.8583635025, 
428, ,0.032644161833789966,475021.1292865084, 
429, ,0.03273452190986044,4305608.210238748, 
430, ,0.032825132105489443,377125.9465040125, 
431, ,0.032915993113015934,115945.93949943184, 
432, ,0.0330071056266951,54972.795258494116, 
433, ,0.033098470342704064,32124.74278400751, 
434, ,0.03319008795914677,21227.086566012695, 
435, ,0.03328195917605973,15215.844461496119, 
436, ,0.03337408469541707,11563.451113530451, 
437, ,0.03346646522113602,9187.405673008407, 
438, ,0.03355910145908228,7562.321761533396, 
439, ,0.03365199411707541,6408.602547078731, 
440, ,0.03374514390489428,5566.596856418549, 
441, ,0.03383855153428233,4939.979985613236, 
442, ,0.03393221771895328,4468.0580965604495, 
443, ,0.034026143174596325,4111.2836713719225, 
444, ,0.034120328618881764,3843.259347429717, 
445, ,0.03421477477146639,3646.1288311597696, 
446, ,0.03430948235399904,3507.8331657119843, 
447, ,0.034404452090126166,3420.447582979814, 
448, ,0.03449968470549716,3379.17919652723, 
449, ,0.03459518092777018,3381.797597723149, 
450, ,0.034690941486617444,3428.3786920593216, 
451, ,0.03478696711373102,3521.3104543086597, 
452, ,0.03488325854282827,3665.5614951789225, 
453, ,0.03497981650965752,3869.265785600996, 
454, ,0.03507664175200366,4144.7460445371435, 
455, ,0.0351737350096938,4510.208326274095, 
456, ,0.035271097024602974,4992.535689289303, 
457, ,0.035368728540659616,5631.981122162735, 
458, ,0.035466630303851505,6490.312480647215, 
459, ,0.03556480306223128,7665.577518462408, 
460, ,0.03566324756592223,9320.366797431352, 
461, ,0.03576196456712398,11739.681639938317, 
462, ,0.035860954820118286,15459.831410448518, 
463, ,0.035960219081274836,21588.301776696153, 
464, ,0.03605975810905685,32720.32702724577, 
465, ,0.03615957266402712,56153.997807627406, 
466, ,0.0362596635088536,119258.98075402562, 
467, ,0.036360031408315424,396690.9541877173, 
468, ,0.0364606771293086,5127646.900997485, 
469, ,0.03656160144085197,467275.9265320553, 
470, ,0.036662805114092964,130258.11335408025, 
471, ,0.03676428892231365,59347.87853868687, 
472, ,0.036866053640936584,33927.6284347765, 
473, ,0.03696810004753062,22091.79765850175, 
474, ,0.037070428921817035,15659.511759986908, 
475, ,0.03717304104567536,11789.329148398607, 
476, ,0.0372759372031494,9287.817335547172, 
477, ,0.03737911818045322,7583.648816495436, 
478, ,0.03748258476597712,6375.821802016696, 
479, ,0.03758633775029378,5493.733802482458, 
480, ,0.03769037792616409,4834.987854717815, 
481, ,0.03779470608854344,4335.255001515528, 
482, ,0.03789932303458755,3952.6257534909287, 
483, ,0.038004229563658835,3659.0146140782167, 
484, ,0.03810942647733229,3435.216271663056, 
485, ,0.03821491457940172,3267.954820080082, 
486, ,0.03832069467588582,3148.073147008056, 
487, ,0.0384267675750344,3069.4046319730337, 
488, ,0.038533134087334574,3028.073420379489, 
489, ,0.0386397950255168,3022.0807136160415, 
490, ,0.0387467512045613,3051.0990002443054, 
491, ,0.038854003441704164,3116.437273928259, 
492, ,0.03896155255644358,3221.1710046043713, 
493, ,0.03906939937054617,3370.4596274207015, 
494, ,0.0391775447080532,3572.1095758128345, 
495, ,0.03928598939528698,3837.4929200626398, 
496, ,0.03939473426085698,4183.0181451472545, 
497, ,0.03950378013566645,4632.504266210793, 
498, ,0.03961312785291842,5221.101839370554, 
499, ,0.03972277824812243,6001.986412861165, 
500, ,0.03983273215910063,7058.274512195217, 
501, ,0.03994299042599432,8525.357263092747, 
502, ,0.04005355389127034,10635.478612190058, 
503, ,0.040164423399727436,13813.930719623799, 
504, ,0.040275599798502974,18908.217129478624, 
505, ,0.040387083937078974,27809.651192866328, 
506, ,0.04049887666728904,45469.56538396705, 
507, ,0.0406109788433246,88423.92558833676, 
508, ,0.0407233913217415,240997.73763747214, 
509, ,0.040836114961466594,1613995.2970530754, 
510, ,0.040949150623804234,985874.3897726823, 
511, ,0.04106249917244298,190812.1880918917, 
512, ,0.04117616147346196,76056.64353590009, 
513, ,0.04129013839533782,40612.25596041547, 
514, ,0.04140443080895096,25355.19706540829, 
515, ,0.04151903958759261,17453.36420068517, 
516, ,0.041633965606971184,12849.684017015905, 
517, ,0.041749209745219104,9940.65404036292, 
518, ,0.04186477288289951,7990.695364441712, 
519, ,0.041980655903012934,6624.305259380709, 
520, ,0.042096859691004164,5633.722834179094, 
521, ,0.04221338513476877,4896.554468999255, 
522, ,0.042330233124660235,4336.999329014923, 
523, ,0.0424474045534964,3906.177841979036, 
524, ,0.042564900316566574,3571.5256123304453, 
525, ,0.04268272131163822,3310.7808112235284, 
526, ,0.0428008684389638,3108.430872355801, 
527, ,0.04291934260128778,2953.539864483519, 
528, ,0.04303814470385338,2838.384491416206, 
529, ,0.04315727565440967,2757.5829683670268, 
530, ,0.043276736363218216,2707.5369835432743, 
531, ,0.043396527743060416,2686.0824485109097, 
532, ,0.04351665070924416,2692.2888409347147, 
533, ,0.04363710617961096,2726.374541650155, 
534, ,0.04375789507454295,2789.724844016106, 
535, ,0.04387901831696989,2885.0153280237305, 
536, ,0.04400047683237632,3016.4599443501834, 
537, ,0.0441222715488084,3190.2245656984996, 
538, ,0.044244403396881335,3415.0787672131414, 
539, ,0.04436687330978612,3703.411087215124, 
540, ,0.04448968222329699,4072.8244850711826, 
541, ,0.04461283107577837,4548.695915204735, 
542, ,0.04473632080819213,5168.40386861001, 
543, ,0.044860152364104726,5988.570530199863, 
544, ,0.04498432668969444,7098.030017248101, 
545, ,0.04510884473375868,8642.324811603825, 
546, ,0.04523370744772101,10873.09006130683, 
547, ,0.04535891578563871,14255.979895877386, 
548, ,0.04548447070420983,19732.063172412083, 
549, ,0.04561037316278063,29442.95354243224, 
550, ,0.04573662412335285,49160.44022700847, 
551, ,0.045863224550591074,99106.04936103927, 
552, ,0.0459901754118302,292752.97585652984, 
553, ,0.04611747767708256,2624713.652479849, 
554, ,0.04624513231904572,746938.6541080775, 
555, ,0.0463731403131095,165002.1044804461, 
556, ,0.0465015026373638,69056.89705781257, 
557, ,0.04663022027260581,37764.131327550866, 
558, ,0.04675929420234763,23895.63603900563, 
559, ,0.04688872541282374,16581.096266378634, 
560, ,0.04701851489299852,12265.796997821957, 
561, ,0.047148663634573935,9513.416982738752, 
562, ,0.04727917263199688,7654.662126116691, 
563, ,0.047410042882467016,6343.823235354851, 
564, ,0.047541275385944236,5387.847321370142, 
565, ,0.04767287114515635,4672.139128335834, 
566, ,0.04780483116560677,4125.260819583306, 
567, ,0.047937156455582136,3700.866070232778, 
568, ,0.04806984802616017,3367.8874048761904, 
569, ,0.04820290689121709,3104.9366958283554, 
570, ,0.04833633406743579,2896.9749696104354, 
571, ,0.04847013057431314,2733.2620109946574, 
572, ,0.048604297434168206,2606.0574084699015, 
573, ,0.04873883567214976,2509.7792395771157, 
574, ,0.04887374631624425,2440.4513920199342, 
575, ,0.0490090303972836,2395.339698318357, 
576, ,0.049144688948953116,2372.716980931081, 
577, ,0.04928072300779948,2371.7211859188433, 
578, ,0.04941713361323833,2392.286193175544, 
579, ,0.0495539218075627,2435.13569021065, 
580, ,0.049691088635950564,2501.83921853427, 
581, ,0.04982863514647303,2594.938029342805, 
582, ,0.04996656239010231,2718.1585403223603, 
583, ,0.05010487142071969,2876.7452944820393, 
584, ,0.05024356329512375,3077.966998178297, 
585, ,0.05038263907303815,3331.8847253757, 
586, ,0.05052209981712008,3652.5323160016196, 
587, ,0.05066194659296802,4059.767893185179, 
588, ,0.0508021804691302,4582.258052408437, 
589, ,0.05094280251711258,5262.450240616906, 
590, ,0.05108381381138709,6165.193811158257, 
591, ,0.051225215429399784,7393.412314302884, 
592, ,0.05136700845157916,9118.2642345501, 
593, ,0.051509193961344436,11641.367311205915, 
594, ,0.05165177304511361,15534.820147442184, 
595, ,0.0517947467923121,21993.533734684537, 
596, ,0.05193811629538077,33865.02313022957, 
597, ,0.05208188264978443,59374.047080835524, 
598, ,0.05222604695402018,130922.19372139244, 
